radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,2,450,14673,,9.438278,54.761316,153814,12912,1,1310029905,1453335611,-84
GSM,262,2,450,12173,,9.416688,54.763635,135816,23638,1,1310029905,1453335611,-84
GSM,262,2,450,21953,,9.410171,54.758416,187306,38052,1,1310030152,1453335363,-88
GSM,262,2,450,32652,,9.413787,54.765338,196414,39925,1,1310030152,1453335611,-76
GSM,262,2,450,21951,,9.43983,54.760249,155157,16198,1,1310030152,1453336001,-92
GSM,262,2,450,58352,,9.438319,54.776413,155077,9261,1,1310030152,1453335611,-95
GSM,262,2,450,21211,,9.310535,54.798244,172736,35029,1,1310030399,1453336526,-87
GSM,262,2,381,22161,,11.725993,52.150691,263597,11274,1,1310031021,1453337830,-72
GSM,262,1,18511,16085,,11.944837,52.142944,152669,5572,1,1310031021,1453336836,-78
GSM,262,2,381,22162,,11.749638,52.129405,266294,13674,1,1310031021,1453337830,-68
GSM,262,1,18511,23469,,11.902064,52.200565,135269,5880,1,1310031021,1453336537,-86
GSM,262,2,309,2551,,13.099039,52.312525,117228,33845,1,1310031515,1453337441,-69
GSM,262,2,309,12312,,13.160697,52.325782,115775,7635,1,1310031515,1453337830,-80
GSM,262,2,309,2542,,13.159067,52.369786,119134,37764,1,1310031515,1453334978,-67
GSM,262,1,14115,32576,,13.137098,52.332282,114793,2054,1,1310031515,1453336926,-51
GSM,262,2,57,14483,,6.58622,51.814872,142465,25986,1,1310031762,1453337571,-59
GSM,262,2,350,53522,,13.692279,51.0863,106813,12973,1,1310031885,1453337701,-72
GSM,262,2,350,13111,,13.699554,51.093896,99263,38172,1,1310031885,1453337510,-66
GSM,262,2,23,13251,,9.960994,53.426407,186761,30133,1,1310032999,1453335087,-56
GSM,262,2,450,14848,,9.340003,54.803604,170344,33387,1,1310033493,1453336658,-88
GSM,262,2,517,39053,,10.576934,52.308752,97996,15805,1,1310033740,1453337960,-55
GSM,262,2,282,45792,,7.499739,51.393074,78168,63448,1,1310033740,1453337571,-60
GSM,262,2,282,30263,,7.506803,51.391668,58362,97351,1,1310033740,1453337372,-66
GSM,262,2,282,24473,,7.505168,51.397492,128159,71224,1,1310033740,1453337051,-68
GSM,262,2,282,30261,,7.507533,51.391672,70810,94381,1,1310033740,1453337571,-68
GSM,262,2,282,30262,,7.512223,51.389061,72001,101623,1,1310033740,1453337571,-66
GSM,262,2,512,1120,,9.55386,52.206138,52264,15195,1,1310034235,1453335219,-78
GSM,262,2,450,32633,,9.441214,54.770574,157774,7416,1,1310034358,1453336261,-88
GSM,262,2,350,9653,,13.693398,51.090148,93192,14921,1,1310036087,1453337701,-59
GSM,262,2,404,2091,,9.435321,53.618839,145420,19577,1,1310038065,1453335087,-79
GSM,262,2,282,23262,,7.402154,51.459625,43098,12234,1,1310042399,1453336395,-51
GSM,262,2,282,6783,,7.420009,51.464845,53157,17117,1,1310042399,1453336395,-74
GSM,262,2,404,12541,,9.31662,53.61207,59515,19091,1,1310042895,1453334827,-100
GSM,262,2,685,20321,,7.098077,49.286941,76615,17941,1,1310043513,1453337960,-85
GSM,262,2,270,11102,,7.547471,51.937638,151090,43946,1,1310043637,1453335646,-78
GSM,262,2,270,45731,,7.567352,51.907486,127430,32416,1,1310043637,1453335872,-53
GSM,262,2,270,22533,,7.634493,51.932149,149723,112416,1,1310043637,1453336395,-62
GSM,262,2,404,7042,,9.417225,53.64389,132593,7966,1,1310043760,1453334827,-95
GSM,262,2,404,2770,,9.333055,53.583254,136521,27522,1,1310043760,1453334652,-86
GSM,262,3,145,48895,,9.85153,51.342569,103537,5639,1,1310045628,1453335486,-75
GSM,262,3,145,48875,,9.86322,51.346155,102966,6293,1,1310045628,1453335486,-64
GSM,262,2,563,3081,,9.800347,51.385364,108778,28435,1,1310045628,1453335486,-68
GSM,262,3,145,64725,,9.868107,51.337597,116465,5261,1,1310045628,1453335486,-71
GSM,262,7,10429,24382,,9.8641,51.336564,102467,1302,1,1310045628,1453335486,-56
GSM,262,3,145,64735,,9.853607,51.34523,27193,3930,1,1310045628,1453335486,-65
GSM,262,1,18513,53717,,11.456391,52.184684,150876,4104,1,1310049979,1453334957,-58
GSM,262,2,380,4532,,11.441312,52.184261,145275,29029,1,1310049979,1453335219,-63
GSM,262,1,18513,9531,,11.435219,52.185502,145070,3118,1,1310049979,1453334957,-63
GSM,262,2,380,4593,,11.425946,52.183259,164126,49662,1,1310049979,1453335219,-51
GSM,262,1,18513,53719,,11.399651,52.18135,140388,4232,1,1310049979,1453334957,-56
GSM,262,2,380,4592,,11.48241,52.178205,150245,29054,1,1310049979,1453335219,-58
GSM,262,2,380,4401,,11.3888,52.13169,153785,78855,1,1310049979,1453335219,-70
GSM,262,1,18510,55480,,11.486492,52.170598,149165,3698,1,1310049979,1453334957,-55
GSM,262,2,513,20751,,11.002394,52.248426,90619,23571,1,1310051846,1453336503,-65
GSM,262,2,563,13213,,9.867587,51.34063,40571,7558,1,1310052093,1453335486,-64
GSM,262,1,18507,7531,,12.079029,52.084816,122271,9222,1,1310053822,1453337051,-86
GSM,262,2,309,12582,,12.979783,52.298552,101286,25549,1,1310054440,1453336826,-60
GSM,262,2,309,12581,,12.987365,52.304775,78790,18512,1,1310054440,1453334566,-70
GSM,262,2,309,2983,,13.018157,52.294791,126898,83668,1,1310054440,1453334566,-55
GSM,262,2,309,12341,,13.014372,52.301368,92999,39586,1,1310054440,1453337051,-89
GSM,262,1,14085,47677,,13.013954,52.302784,127329,6912,1,1310054440,1453337051,-51
GSM,262,3,582,53409,,9.750999,52.512605,152690,1990,1,1310060247,1453336658,-80
GSM,262,3,582,10982,,9.773578,52.570526,163334,16653,1,1310060247,1453336526,-69
GSM,262,1,1823,57122,,8.914718,53.025631,141115,4894,1,1310061356,1453335611,-67
GSM,262,3,562,64872,,8.886297,53.031686,104652,38531,1,1310061356,1453336001,-61
GSM,262,3,562,41512,,8.890978,53.030917,101974,26844,1,1310061356,1453336261,-60
GSM,262,3,562,42859,,8.88513,53.030792,94456,19600,1,1310061356,1453335742,-75
GSM,262,1,1823,36314,,8.873763,53.034073,122004,12196,1,1310061356,1453336130,-57
GSM,262,3,562,60432,,8.882703,53.031519,102990,51521,1,1310061356,1453336261,-64
GSM,262,3,162,49779,,9.67758,52.729872,140143,81893,1,1310062346,1453335368,-91
GSM,262,3,562,60442,,8.880943,53.031791,115117,66444,1,1310064689,1453336261,-61
GSM,262,1,1823,51401,,8.880643,53.03202,115111,51206,1,1310064689,1453336130,-51
GSM,262,2,435,7802,,8.894732,53.033681,130411,48720,1,1310064689,1453336131,-55
GSM,262,1,1823,51398,,8.883776,53.031918,102963,37434,1,1310064689,1453335742,-51
GSM,262,1,1823,5304,,8.880344,53.032197,137257,49562,1,1310064689,1453336130,-51
GSM,262,2,435,7803,,8.874488,53.031559,124718,67096,1,1310064689,1453336131,-57
GSM,262,1,1823,5302,,8.884419,53.032878,96879,22629,1,1310064689,1453335087,-51
GSM,262,3,562,60422,,8.882989,53.032228,144123,44398,1,1310064689,1453335350,-64
GSM,262,1,1823,51397,,8.884351,53.033491,101147,22670,1,1310064689,1453335742,-51
GSM,262,1,1823,51372,,8.886628,53.037351,103209,3717,1,1310064689,1453335087,-51
GSM,262,3,562,64862,,8.886298,53.034813,117146,40541,1,1310064689,1453335350,-57
GSM,262,1,1823,40239,,8.880011,53.031652,116268,47680,1,1310064689,1453336008,-51
GSM,262,3,562,21589,,8.879911,53.031882,98512,69018,1,1310064689,1453336261,-77
GSM,262,2,270,22531,,7.640399,51.933229,148614,190008,1,1310067276,1453336395,-57
GSM,262,2,270,752,,7.636833,51.934239,148505,208229,1,1310067276,1453336395,-72
GSM,262,3,162,49739,,9.671096,52.752305,75932,60153,1,1310070354,1453335611,-101
GSM,262,3,582,7392,,9.481902,52.394839,146329,5061,1,1310070970,1453337960,-73
GSM,262,2,270,753,,7.583968,51.932009,148009,85240,1,1310083904,1453335872,-64
GSM,262,3,582,26232,,9.56915,52.422784,140021,3229,1,1310088590,1453337571,-76
GSM,262,1,14093,26131,,13.75005,52.31665,72031,11162,0,1310102198,1453337111,-66
GSM,262,1,14093,33624,,13.7898,52.2951,64970,7073,0,1310102198,1453337312,-55
GSM,262,1,14093,11425,,13.9441,52.2684,132243,4143,0,1310102198,1453336658,-62
GSM,262,2,316,2442,,13.9481,52.23375,133591,26509,0,1310102198,1453337830,-82
GSM,262,1,14093,8980,,13.87945,52.3035,136459,7486,0,1310102198,1453337312,-71
GSM,262,1,14093,34212,,13.761,52.34945,67295,4955,0,1310102198,1453337312,-81
GSM,262,2,382,25801,,12.206032,54.044193,141106,41421,1,1310102445,1453335350,-63
GSM,262,2,380,3213,,11.64003,52.149008,147299,36478,1,1310102693,1453334566,-65
GSM,262,2,407,13383,,10.021368,53.532428,160090,35005,1,1310103560,1453334697,-54
GSM,262,2,411,25122,,9.836447,53.641227,95555,12495,1,1310105674,1453335961,-79
GSM,262,2,316,19043,,13.8391,52.26575,72658,97314,0,1310105922,1453337830,-70
GSM,262,2,316,19041,,13.8391,52.26575,71472,46769,0,1310105922,1453337830,-78
GSM,262,1,14093,8978,,13.87945,52.3035,54476,1475,0,1310108532,1453336658,-79
GSM,262,3,582,53389,,9.775679,52.562676,143249,6594,1,1310109276,1453336526,-76
GSM,262,3,582,11452,,9.795356,52.549349,128723,20681,1,1310109276,1453336291,-78
GSM,262,3,582,29472,,9.779626,52.563783,157350,10766,1,1310109276,1453336526,-79
GSM,262,2,316,19042,,13.8391,52.26575,64269,79238,0,1310111633,1453337908,-79
GSM,262,2,316,12792,,13.761,52.34945,101835,83385,0,1310111633,1453335742,-75
GSM,262,2,514,3801,,9.640792,52.421616,170878,104188,1,1310113374,1453336789,-64
GSM,262,3,852,24862,,9.496947,52.395803,189558,4582,1,1310113374,1453337960,-79
GSM,262,2,514,27901,,9.626254,52.42595,151653,94919,1,1310113374,1453336639,-59
GSM,262,1,22273,23518,,9.742535,52.387929,185477,361,1,1310116479,1453335617,-78
GSM,262,1,22273,52982,,9.710227,52.387219,136556,864,1,1310116479,1453335617,-65
GSM,262,7,10401,44012,,9.734056,52.386553,177965,1390,0,1310116479,1453335617,-68
GSM,262,3,502,33899,,9.734395,52.380843,186430,1365,1,1310116479,1453335617,-78
GSM,262,2,514,4042,,9.742213,52.419013,182820,18505,1,1310117967,1453336395,-58
GSM,262,2,452,21802,,10.111919,54.312542,101325,13004,1,1310118722,1453335872,-67
GSM,262,2,452,21816,,10.133698,54.315464,133269,2777,1,1310118722,1453336130,-72
GSM,262,2,452,21801,,10.107561,54.330986,126863,18689,1,1310118722,1453335872,-71
GSM,262,7,10401,4012,,9.734802,52.387268,185888,1296,0,1310119841,1453335617,-69
GSM,262,3,145,37255,,9.899803,51.573589,83936,4966,1,1310123442,1453335965,-83
GSM,262,3,145,38635,,9.836268,51.434653,67915,8970,1,1310123442,1453337571,-85
GSM,262,1,18467,20168,,12.809649,51.803769,78254,2440,1,1310124447,1453337182,-76
GSM,262,1,1857,60062,,10.053025,53.532132,168961,1879,1,1310127059,1453337835,-57
GSM,262,7,10102,26127,,10.071208,53.52884,195439,4149,1,1310127059,1453337835,-63
GSM,262,3,31,1211,,10.067372,53.531739,195841,20584,1,1310127059,1453337835,-61
GSM,262,1,1857,10884,,10.083897,53.530924,184553,3865,1,1310127059,1453337835,-51
GSM,262,7,10102,21028,,10.060785,53.52624,159007,4655,1,1310127059,1453337835,-69
GSM,262,3,31,26001,,10.072962,53.53553,165124,10341,1,1310127059,1453337835,-64
GSM,262,2,407,13382,,10.033317,53.534392,93542,15960,1,1310127059,1453334697,-62
GSM,262,7,10102,41127,,10.077891,53.528567,184671,4274,1,1310127059,1453337835,-51
GSM,262,1,5949,11864,,10.081501,53.526156,190644,3725,1,1310127059,1453337835,-61
GSM,262,1,1857,10900,,10.076803,53.521394,194621,4148,1,1310127059,1453337835,-51
GSM,262,3,31,1231,,10.05707,53.51297,157626,26438,1,1310127059,1453337835,-65
GSM,262,3,31,1221,,10.084425,53.514103,155143,70654,1,1310127059,1453337835,-54
GSM,262,2,23,5341,,10.095339,53.530476,154444,40136,1,1310127059,1453337835,-56
GSM,262,2,23,5343,,10.086511,53.511584,154557,62210,1,1310127059,1453337835,-56
GSM,262,2,23,12441,,10.087097,53.518252,166987,42913,1,1310127059,1453337835,-52
GSM,262,2,23,43851,,10.059938,53.510738,108387,34842,1,1310127059,1453335219,-64
GSM,262,1,1855,17357,,10.085826,53.528701,149609,2911,1,1310127059,1453337835,-56
GSM,262,7,10102,8128,,10.083037,53.527332,186565,4533,1,1310127059,1453337835,-55
GSM,262,1,1857,36655,,10.082537,53.53252,186981,2594,1,1310127060,1453337835,-51
GSM,262,1,1857,36607,,10.086243,53.525354,183144,2231,1,1310127060,1453337835,-67
GSM,262,1,1857,36608,,10.081952,53.51399,160241,3067,1,1310127060,1453337835,-54
GSM,262,3,31,45401,,10.100452,53.505704,163037,117203,1,1310127060,1453337835,-57
GSM,262,1,5949,5740,,10.09428,53.511179,182573,7660,1,1310127060,1453337835,-51
GSM,262,3,31,36311,,10.102787,53.522636,173981,57351,1,1310127060,1453337835,-60
GSM,262,7,10105,1129,,10.06984,53.507907,138101,23663,1,1310127060,1453337835,-51
GSM,262,2,387,35261,,11.591677,53.387375,116625,11204,1,1310131534,1453334697,-54
GSM,262,2,387,35262,,11.611779,53.376313,155679,11477,1,1310131534,1453334697,-62
GSM,262,2,387,8332,,11.598766,53.379128,129631,12287,1,1310131534,1453334697,-65
GSM,262,2,23,13391,,10.028219,53.522235,97405,27560,1,1310132532,1453334566,-51
GSM,262,3,31,36321,,10.080513,53.5129,160594,51163,1,1310133028,1453337835,-65
GSM,262,2,23,12443,,10.087196,53.502046,132921,77333,1,1310133028,1453336131,-54
GSM,262,3,31,37341,,10.099356,53.524182,174251,20773,1,1310133028,1453337835,-65
GSM,262,7,10102,21127,,10.101159,53.526895,191636,2872,1,1310133028,1453337835,-52
GSM,262,2,350,31771,,13.692918,51.082023,177807,34973,1,1310134149,1453337701,-55
GSM,262,2,23,5342,,10.109226,53.505826,168631,80443,1,1310134272,1453337441,-60
GSM,262,2,23,12442,,10.105989,53.500512,168018,121629,1,1310134272,1453337441,-52
GSM,262,7,10102,41125,,10.102101,53.527307,190771,2884,1,1310134272,1453337835,-74
GSM,262,2,514,42501,,9.650764,52.416074,124600,28429,1,1310134644,1453336658,-68
GSM,262,7,30567,45891,,7.81581,51.545937,135461,2663,1,1310134644,1453336532,-70
GSM,262,3,4836,10716,,7.740151,51.612389,40923,779,1,1310134644,1453335480,-90
GSM,262,2,663,48671,,7.502163,50.403868,138089,80603,1,1310136877,1453336919,-54
GSM,262,2,23,5561,,10.108911,53.497411,103361,117234,1,1310137869,1453337206,-55
GSM,262,2,514,4061,,9.835179,52.421225,172153,36242,1,1310143069,1453335073,-51
GSM,262,2,514,4063,,9.821982,52.41908,164880,23968,1,1310143069,1453335219,-56
GSM,262,2,514,16281,,9.829826,52.415596,164817,37189,1,1310143069,1453335219,-64
GSM,262,3,582,36612,,9.839887,52.414178,151674,4002,1,1310143069,1453336664,-65
GSM,262,2,514,16882,,9.836645,52.41842,131375,17853,1,1310143069,1453335219,-72
GSM,262,2,514,9032,,9.818794,52.42072,106336,47423,1,1310143069,1453334697,-55
GSM,262,3,192,9829,,7.877257,52.230619,133756,2261,1,1310145913,1453337312,-83
GSM,262,3,192,22972,,7.872218,52.238067,134261,2862,1,1310145913,1453337312,-81
GSM,262,3,5836,64446,,7.69888,51.57273,102685,2766,1,1310146539,1453336664,-80
GSM,262,3,852,3112,,9.879042,52.335217,152359,12816,1,1310157292,1453337830,-69
GSM,262,2,514,9393,,9.875863,52.354106,150435,122331,1,1310157292,1453336658,-56
GSM,262,1,22273,1725,,9.886104,52.353994,115899,2740,1,1310157292,1453337576,-54
GSM,262,3,582,54922,,9.85785,52.35365,149864,3716,1,1310157292,1453337830,-82
GSM,262,2,409,58013,,10.755464,53.99682,180523,5932,1,1310186353,1453335087,-83
GSM,262,2,663,21802,,7.527988,50.379522,126311,15067,1,1310191307,1453335746,-82
GSM,262,2,387,5612,,12.036355,53.457471,83342,8501,1,1310193660,1453337090,-62
GSM,262,2,387,5613,,12.005113,53.445986,150720,12977,1,1310193660,1453337312,-57
GSM,262,2,387,5616,,12.037721,53.463046,140258,7110,1,1310193660,1453337312,-72
GSM,262,1,22273,38891,,9.975739,52.369014,155253,1410,1,1310205791,1453337576,-57
GSM,262,1,22273,1721,,9.915035,52.384573,138379,2901,1,1310205791,1453337576,-62
GSM,262,2,435,7901,,8.83002,53.089267,136333,5007,1,1310214461,1453337709,-69
GSM,262,2,435,7903,,8.806232,53.064073,112158,4965,1,1310214461,1453337830,-70
GSM,262,2,435,56163,,8.834971,53.077674,14213,3096,1,1310214461,1453337830,-75
GSM,262,2,435,7902,,8.844082,53.073412,122209,6030,1,1310214461,1453337830,-67
GSM,262,2,435,22152,,8.819718,53.081347,106736,2040,1,1310214461,1453337830,-70
GSM,262,2,309,12451,,13.267411,52.315151,108469,43895,1,1310221524,1453337835,-68
GSM,262,1,14115,37758,,13.262727,52.318433,107844,2857,1,1310221524,1453337835,-71
GSM,262,2,309,12453,,13.234696,52.309532,122616,28493,1,1310221524,1453337960,-71
GSM,262,2,309,2571,,13.269774,52.319584,176348,100101,1,1310221524,1453337960,-58
GSM,262,1,14115,58985,,13.246741,52.318901,120910,2045,1,1310221524,1453337835,-51
GSM,262,1,14115,21883,,13.279909,52.309112,106420,7389,1,1310221524,1453337835,-51
GSM,262,2,309,54603,,13.24772,52.320368,166886,39191,1,1310221524,1453337835,-51
GSM,262,2,309,12311,,13.252499,52.328802,141983,16236,1,1310221524,1453337960,-75
GSM,262,2,309,54602,,13.277136,52.324826,182307,62793,1,1310221524,1453337835,-51
GSM,262,2,309,1571,,13.28994,52.312069,130304,80732,1,1310221524,1453334566,-55
GSM,262,1,14115,58984,,13.276421,52.320317,101543,2868,1,1310221524,1453337835,-53
GSM,262,2,309,33862,,13.219729,52.300518,122350,32046,1,1310221524,1453337830,-67
GSM,262,2,301,8431,,12.439105,53.133155,95538,26604,1,1310239716,1453335480,-61
GSM,262,3,296,62586,,7.17035,50.67565,10064,1656,0,1310251961,1453335270,-87
GSM,262,3,296,10150,,7.156568,50.721753,26122,737,0,1310268048,1453336001,-81
GSM,262,3,463,4403,,13.245672,52.340245,121552,7401,1,1310285736,1453334442,-66
GSM,262,2,309,12261,,13.1769,52.302985,115425,35148,1,1310285736,1453337571,-67
GSM,262,2,309,54601,,13.276591,52.336776,167366,59423,1,1310285736,1453337835,-51
GSM,262,2,309,12351,,13.293671,52.319561,182584,105790,1,1310285736,1453334697,-60
GSM,262,2,309,12262,,13.135014,52.304709,67058,40720,1,1310285736,1453337220,-67
GSM,262,7,20216,2549,,13.273702,52.346326,101685,911,1,1310285736,1453334442,-77
GSM,262,2,806,27942,,13.730861,51.156732,69432,52429,1,1310298242,1453336919,-74
GSM,262,2,317,29161,,13.589088,52.514874,58613,16301,1,1310318180,1453337830,-70
GSM,262,2,317,1447,,13.568507,52.514641,78748,4579,1,1310318180,1453337830,-79
GSM,262,2,284,191,,7.688547,51.543238,127250,141072,1,1310322022,1453336664,-59
GSM,262,7,31214,56400,,7.713793,51.5485,96263,3367,1,1310322022,1453336532,-70
GSM,262,7,31214,5945,,7.697904,51.567329,103844,811,1,1310322022,1453336532,-79
GSM,262,2,53,2981,,7.741645,51.5609,102391,17045,1,1310322022,1453336532,-92
GSM,262,2,434,6551,,9.176336,53.096986,85047,42218,1,1310351068,1453334566,-70
GSM,262,2,434,6553,,9.141406,53.067158,92765,23391,1,1310351068,1453335350,-73
GSM,262,2,434,11461,,9.179111,53.00332,93158,29649,1,1310351068,1453335480,-56
GSM,262,2,52,14893,,7.196806,51.544623,43213,21243,1,1310351441,1453335301,-55
GSM,262,2,435,7763,,9.02754,53.048365,142114,32505,1,1310352436,1453334957,-66
GSM,262,2,435,29112,,8.997413,53.040099,106905,25635,1,1310352436,1453337782,-60
GSM,262,2,435,17502,,8.886904,53.028106,101978,51001,1,1310352436,1453336131,-53
GSM,262,2,435,22241,,9.011178,53.043737,99889,30993,1,1310352436,1453334765,-59
GSM,262,2,435,6042,,8.989094,53.035735,98810,27548,1,1310352436,1453337960,-58
GSM,262,2,435,6041,,8.974529,53.042397,98326,20229,1,1310352436,1453337960,-64
GSM,262,3,766,37826,,7.381655,51.578881,86210,1375,1,1310356176,1453336309,-85
GSM,262,3,766,63000,,7.387536,51.580525,30700,1018,1,1310356176,1453336526,-84
GSM,262,2,23,5563,,10.108626,53.496274,100527,93673,1,1310356675,1453337441,-61
GSM,262,2,23,5562,,10.114107,53.493824,112058,88038,1,1310356675,1453337441,-56
GSM,262,2,23,43933,,10.112327,53.500815,118011,55821,1,1310356675,1453336131,-63
GSM,262,2,23,12413,,10.138224,53.476718,29967,22694,1,1310356675,1453336131,-69
GSM,262,2,381,18713,,12.378624,52.287143,103530,26171,1,1310358923,1453337182,-88
GSM,262,2,514,4062,,9.851493,52.413201,172026,45344,1,1310362297,1453335219,-52
GSM,262,2,514,9162,,9.783169,52.414448,84971,15559,1,1310362297,1453336919,-76
GSM,262,1,22273,20807,,9.892023,52.393864,127775,2163,1,1310362297,1453336664,-70
GSM,262,1,5127,24803,,13.275044,52.526935,97987,5416,1,1310365289,1453337051,-51
GSM,262,7,20265,2967,,11.788394,51.806711,188082,1039,1,1310366038,1453336664,-69
GSM,262,2,411,12421,,9.936323,53.67654,153257,21567,1,1310367534,1453336789,-78
GSM,262,2,57,30103,,7.028559,51.655904,65771,143649,1,1310367909,1453337960,-67
GSM,262,2,57,30102,,7.030614,51.651876,110075,153444,1,1310367909,1453337960,-53
GSM,262,2,57,30101,,7.040218,51.655223,58557,77776,1,1310367909,1453337960,-56
GSM,262,2,57,10282,,7.030848,51.653761,74877,201571,1,1310367909,1453337801,-59
GSM,262,2,57,10541,,7.036104,51.645021,106286,54989,1,1310367909,1453334827,-79
GSM,262,2,57,23673,,7.051072,51.657667,58210,20190,1,1310367909,1453334436,-64
GSM,262,2,57,28013,,7.04041,51.654415,58484,80993,1,1310367909,1453337571,-83
GSM,262,3,316,63656,,6.532237,51.292172,76290,50314,1,1310370153,1453337965,-58
GSM,262,3,316,63646,,6.533223,51.291644,104653,58948,1,1310370153,1453337316,-52
GSM,262,3,316,51580,,6.532379,51.291937,69638,33415,1,1310370153,1453337965,-67
GSM,262,3,316,51560,,6.535059,51.291896,104541,25225,1,1310370153,1453337705,-62
GSM,262,7,30610,120,,6.539073,51.293538,104241,27376,1,1310370153,1453337705,-65
