radio,net,cell,lon,lat,range,samples,distance,grado
UMTS,10,10413394,12.534981,41.870015,4,4,3880.18850752,126
UMTS,10,10413391,12.535003,41.870259,0,2,3865.91496183,127
UMTS,10,10085630,12.565982,41.888547,10,4,5472.69051306,129
UMTS,10,10412049,12.518173,41.888617,263,4,1926.94877116,151
UMTS,10,10413922,12.512741,41.892219,59,4,1532.79298644,142
UMTS,10,10413923,12.510987,41.890274,299,18,1385.55925363,185
UMTS,10,10412402,12.501663,41.899708,2,2,1266.94986908,140
UMTS,10,10075980,12.351513,41.875866,821,13,10576.9676686,72
UMTS,99,18025276,12.420801,41.850625,6,4,6895.48463915,65
GSM,1,4258,12.515056,41.911085,2,5,2873.95245941,88
GSM,1,40161,12.514917,41.910941,4,3,2854.92408038,89
GSM,1,11680,12.514898,41.910947,1,2,2854.6351279,89
UMTS,88,25239832,12.481331,41.895215,235,16,990.928334584,172
UMTS,99,18683682,12.562772,41.879402,16,2,5366.28218593,130
UMTS,99,18717172,12.562282,41.87095,950,2,5616.8885592,234
UMTS,88,25373204,12.61336,41.893994,147,2,8998.75170255,137
UMTS,88,25336993,12.381983,41.844697,238,3,9627.32900205,68
UMTS,88,25698807,12.380414,41.884705,2206,9,8333.44223758,177
UMTS,99,18061629,12.422479,41.880476,23,2,5298.10632094,73
UMTS,99,16723894,12.599692,41.947991,82,4,10247.0135805,87
UMTS,99,16723897,12.599261,41.947656,605,9,10198.678643,119
UMTS,99,16723896,12.592225,41.945867,147,2,9668.04504346,105
GSM,1,7796,12.387202,41.912191,991,3,8184.21222164,90
GSM,88,17508,12.572574,41.912741,498,2,6467.63753236,158
GSM,10,28632,12.439926,41.853246,81,6,5657.35973216,84
UMTS,99,18063423,12.486746,41.85565,3694,14,3862.18588914,1195
UMTS,88,25307893,12.402473,41.820402,4459,2,10232.1724004,489
UMTS,88,25306093,12.443452,41.846377,0,2,6074.15395967,89
UMTS,88,25270799,12.481884,41.908149,81,3,2144.71036217,112
GSM,10,46613,12.455599,41.907986,3,5,3371.90379332,90
UMTS,88,25253361,12.476571,41.910626,6,3,2558.45389464,102
UMTS,88,25313595,12.463951,41.830373,12,3,6976.91353394,131
UMTS,88,25257501,12.476587,41.910691,47,4,2564.34259334,105
UMTS,88,25336948,12.464051,41.830483,19,7,6963.01017642,133
GSM,10,801,12.466804,41.949755,25,4,6893.21622041,51
UMTS,10,10403281,12.466756,41.949742,9,3,6892.80863567,50
UMTS,88,25438564,12.514062,41.935154,31,2,5257.14577518,69
UMTS,10,17684000,12.444781,41.87526,131,5,3901.05741193,109
UMTS,88,25371927,12.583689,41.873814,12,6,7023.52522159,134
UMTS,88,25371393,12.589897,41.887412,360,3,7252.17662773,149
UMTS,88,25466987,12.578745,41.895313,1123,2,6443.38248124,264
UMTS,88,25323081,12.406078,41.798997,1419,2,11991.798991,99
UMTS,99,18718385,12.560267,41.842538,1257,9,7314.61544307,247
UMTS,99,18719915,12.548713,41.855914,783,6,5660.5265369,203
UMTS,99,18718386,12.553449,41.854191,157,2,6050.23278568,148
UMTS,88,25438782,12.556968,41.892228,29,7,4805.88598598,125
UMTS,99,18718387,12.564211,41.855042,179,5,6614.0783734,166
UMTS,99,18061625,12.420788,41.870027,26,3,5765.45027894,63
UMTS,1,98895504,12.459935,41.913206,34,10,3514.86845084,77
GSM,1,5309,12.332766,41.884379,1593,2,11867.1437143,44
UMTS,88,25240833,12.479273,41.900802,0,2,1529.15031999,113
UMTS,10,10085433,12.367788,41.915999,1,2,9687.35473715,32
UMTS,88,25305523,12.491647,41.848643,7,3,4619.50536403,137
UMTS,99,18061614,12.481509,41.87815,448,5,1560.15976584,194
UMTS,88,25405084,12.624483,41.892781,569,3,9818.97456153,142
UMTS,99,21339943,12.480576,41.896461,318,3,1118.64672633,186
UMTS,88,25271533,12.520483,41.91463,63,19,3431.19699355,84
UMTS,88,25242003,12.520336,41.914681,0,2,3429.06086478,81
UMTS,88,25240203,12.52028,41.915474,644,8,3497.12477854,150
UMTS,88,25243380,12.483661,41.890612,125,3,645.740441573,152
UMTS,88,25271526,12.483445,41.89173,245,6,682.284748724,182
UMTS,88,25245442,12.479873,41.886042,489,2,1032.98699561,226
UMTS,88,25252452,12.507477,41.913499,105,2,2827.91004725,86
UMTS,88,25242001,12.520704,41.914699,14,2,3447.29805997,81
UMTS,88,25270508,12.519842,41.909786,25,5,2989.12587946,101
UMTS,88,25246038,12.519867,41.909791,14,3,2990.80152928,97
UMTS,88,25270506,12.52075,41.909066,170,3,2978.59589856,114
UMTS,10,10086723,12.381191,41.839265,1236,4,10006.0980742,94
UMTS,10,10085170,12.441452,41.872042,502,4,4282.47558737,130
UMTS,10,10084953,12.443032,41.876283,69,7,3973.40924518,98
UMTS,88,25336972,12.446511,41.80644,32,6,9914.55598911,117
UMTS,88,25336929,12.446407,41.806801,284,7,9879.51141381,146
UMTS,88,25311257,12.446885,41.806288,130,6,9920.96898091,129
UMTS,88,25306336,12.508127,41.804629,5469,96,9586.66436789,873
UMTS,10,10414849,12.529118,41.869037,198,3,3603.82741719,141
UMTS,10,10414852,12.528889,41.869109,218,4,3585.72077553,142
GSM,1,38979,12.487967,41.905083,534,2,1689.76501863,206
UMTS,88,25299047,12.466009,41.832059,43,4,6752.61493213,137
UMTS,99,16750036,12.613305,41.95508,1439,14,11529.8992778,102
UMTS,99,16750039,12.612334,41.953296,1140,6,11349.800243,94
UMTS,99,18028219,12.443033,41.875305,668,7,4016.85554492,161
UMTS,10,10067290,12.410973,41.820166,350,792,9853.39054434,103
UMTS,88,25692222,12.452187,41.879653,591,24,3202.45903757,167
UMTS,88,25698701,12.458423,41.880362,467,7,2744.27376315,166
UMTS,88,25699670,12.457888,41.874153,575,11,3117.05984697,185
UMTS,88,25701448,12.45288,41.878001,2437,16,3227.23784893,662
UMTS,88,25729449,12.45792,41.882122,388,17,2707.73803053,155
UMTS,88,25700616,12.424867,41.911066,2159,11,5523.91282692,292
UMTS,99,16723899,12.58727,41.943643,321,4,9226.86491184,119
UMTS,88,25252501,12.46938,41.910825,7,2,2860.56888809,96
UMTS,10,10413864,12.530916,41.933634,836,5,5620.14278848,172
UMTS,99,21340752,12.567721,41.923876,353,2,6739.51696768,137
UMTS,10,10411863,12.481169,41.900269,428,9,1395.81714951,221
UMTS,10,10411860,12.481135,41.901529,179,4,1512.2518834,151
UMTS,10,10414033,12.48235,41.872906,328,11,2058.5816179,193
UMTS,10,10414030,12.482857,41.870365,794,7,2312.75102844,286
UMTS,10,10035829,12.466278,41.829223,956,8,7049.63376817,256
UMTS,88,25692223,12.455745,41.882897,499,89,2834.88352951,152
UMTS,10,10364682,12.482354,41.869774,374,3,2386.78097338,197
UMTS,88,25700610,12.41452,41.908014,589,5,6110.90600911,96
UMTS,88,25704190,12.410414,41.921023,446,5,6986.2233292,69
UMTS,10,10392769,12.522131,41.908672,40,3,3022.14281331,97
UMTS,1,98908364,12.477041,41.907013,20,7,2190.4730214,111
UMTS,1,98908366,12.476956,41.906885,17,2,2181.60935574,112
UMTS,88,25240832,12.482688,41.903072,23,5,1603.55390987,123
UMTS,99,16752325,12.597969,41.830833,41,2,10248.9269352,128
UMTS,88,25233364,12.489211,41.908314,21,5,2031.02095133,103
UMTS,88,25730769,12.457622,41.884091,372,37,2664.84938368,150
UMTS,99,16716807,12.63126,41.927446,14,3,11122.9546943,98
UMTS,1,98543309,12.391679,41.900958,136,2,7571.46681102,68
UMTS,99,16716804,12.631144,41.927453,0,2,11115.2492025,96
UMTS,88,25730768,12.457759,41.883363,548,50,2676.76931051,166
UMTS,88,25245945,12.455508,41.913631,0,2,3780.16976624,68
UMTS,88,25436837,12.574315,41.894476,3611,3,6107.68487885,851
UMTS,88,25698695,12.456485,41.883965,1042,54,2750.08505974,229
UMTS,99,18718578,12.516057,41.876709,121,10,2312.27968649,140
UMTS,88,25436763,12.515376,41.934399,26,2,5208.56106401,68
UMTS,88,25729456,12.37681,41.881808,1747,10,8628.92601634,142
UMTS,88,25700604,12.386937,41.865159,4812,3,8305.19733725,425
UMTS,99,21993757,12.439718,41.823969,8270,16,8334.91610322,2062
UMTS,1,98832107,12.532935,41.94939,536,8,7244.69135403,101
UMTS,1,98832108,12.534517,41.94666,308,9,7021.43208424,95
UMTS,10,10085071,12.441139,41.857356,587,5,5269.54269656,131
UMTS,10,10085069,12.441926,41.859101,87,2,5093.97772287,84
UMTS,1,98503526,12.38625,41.903161,330,2,8010.57409029,66
UMTS,1,98500903,12.391973,41.903862,170,4,7608.11995911,70
UMTS,99,18692854,12.569597,41.92315,31,5,6811.92402158,115
UMTS,88,25373186,12.558412,41.830687,1711,6,8236.10222089,282
GSM,88,17587,12.559203,41.834423,96,3,7942.8231557,131
UMTS,88,25371379,12.5639,41.849903,621,5,6949.17319855,206
GSM,88,9526,12.558665,41.834181,243,5,7939.01925673,143
GSM,88,29944,12.559197,41.833843,32,4,7992.99395642,129
UMTS,88,25438567,12.521453,41.946037,483,3,6579.57714875,97
UMTS,1,98507207,12.419646,41.92773,1,2,6827.16894921,45
UMTS,88,25239844,12.491668,41.908991,205,4,2093.63495675,123
UMTS,88,25239852,12.492383,41.909516,0,2,2151.45291345,91
UMTS,99,6266897,12.526315,41.946502,37,5,6755.02827047,69
UMTS,88,25401861,12.557615,41.830606,370,5,8208.27945762,153
UMTS,10,10085012,12.558226,41.808002,307,3,10365.4485501,100
UMTS,88,25764639,12.537487,41.822002,1778,2,8290.01580282,200
UMTS,88,25271329,12.528016,41.858017,5277,2,4450.97015075,1959
UMTS,88,25246052,12.509196,41.886286,8786,6,1324.9739117,4997
UMTS,88,25271537,12.528016,41.858017,5277,2,4450.97015075,1959
UMTS,88,25242586,12.513401,41.883363,8342,5,1738.38396742,4773
UMTS,88,25270513,12.500997,41.900719,86,2,1337.98577516,152
UMTS,88,25270514,12.498931,41.899221,311,3,1119.41404216,195
UMTS,88,25250012,12.499636,41.900555,69,7,1275.86530177,151
UMTS,88,25239853,12.499992,41.900675,22,2,1299.31840192,139
UMTS,88,25233373,12.499804,41.90063,36,3,1288.74519745,142
UMTS,88,25233376,12.497941,41.899194,542,13,1086.44827006,248
UMTS,88,25246053,12.498445,41.899693,95,7,1152.13999535,152
UMTS,88,25269085,12.497492,41.89853,217,21,1005.45377323,164
UMTS,88,25268905,12.4969,41.898248,164,4,960.122429982,155
UMTS,88,25239854,12.494756,41.895837,183,5,655.225013676,156
UMTS,88,25239856,12.498154,41.899412,332,3,1114.92177772,201
UMTS,88,25271342,12.496234,41.897537,395,32,868.854178749,200
UMTS,88,25271343,12.494262,41.895385,160,14,597.18769011,152
UMTS,88,25233374,12.49356,41.895235,17,2,570.378278953,134
UMTS,88,25233377,12.49365,41.894941,18,2,539.298633135,133
UMTS,10,10085226,12.571736,41.84916,0,2,7453.69221915,155
GSM,10,1542,12.381838,41.832338,1900,4,10423.1291024,138
UMTS,1,98838400,12.515209,41.939136,445,12,5705.10036346,96
UMTS,10,10085379,12.432854,41.867466,1087,2,5087.35775671,133
UMTS,10,10085382,12.432056,41.870086,762,2,5002.19930262,102
UMTS,10,10396221,12.439957,41.864582,386,3,4819.08498728,102
UMTS,1,98829643,12.515617,41.940486,389,4,5857.49623673,90
UMTS,10,10084951,12.441732,41.874321,548,5,4150.35432985,143
UMTS,1,98831503,12.516978,41.943912,15,2,6251.46303013,64
UMTS,1,98829916,12.517325,41.943859,24,5,6253.43555017,67
UMTS,1,98895607,12.505862,41.880484,116,5,1473.43264475,152
UMTS,1,98376000,12.55506,41.877585,6,3,4863.95325124,135
UMTS,1,98369869,12.556458,41.878491,467,5,4936.02228731,166
UMTS,1,98895851,12.505427,41.880817,98,5,1424.3170303,151
UMTS,1,98975036,12.478388,41.850893,13,4,4489.91148251,146
UMTS,10,10085220,12.571562,41.849466,1314,3,7422.68504858,319
UMTS,88,25442080,12.56218,41.94097,56,2,7671.89927064,98
UMTS,88,25438630,12.550477,41.911972,16,2,4953.21263185,98
UMTS,10,10085169,12.443574,41.868977,64,3,4320.21999807,90
UMTS,10,10084950,12.442949,41.875551,145,4,4011.37759494,109
UMTS,88,25239904,12.449769,41.910243,457,4,3870.2127059,99
UMTS,88,25371392,12.573303,41.849023,305,7,7555.2419067,191
UMTS,88,25233431,12.503552,41.90421,122,8,1769.81736194,123
UMTS,99,18684022,12.567058,41.888085,34,3,5554.44301985,135
UMTS,99,18684025,12.568372,41.886895,151,2,5658.86203018,145
UMTS,1,98894242,12.457643,41.907662,304,3,3228.42830378,143
UMTS,1,98503527,12.391046,41.901745,39,4,7632.22240601,64
UMTS,88,25702143,12.467061,41.869403,203,4,2976.15490351,153
UMTS,88,25701446,12.465292,41.868835,26,5,3108.61844011,131
UMTS,99,21971395,12.381403,41.955889,50,6,11017.322629,22
UMTS,88,25271525,12.496903,41.882719,1273,5,895.90678599,435
UMTS,88,25795054,12.46714,41.842819,575,2,5589.11431188,194
UMTS,88,25394354,12.536138,41.866074,532,4,4214.77306274,164
UMTS,88,25439316,12.511648,41.941462,25,5,5882.47803189,67
GSM,88,8711,12.437444,41.900589,2,3,4238.09160733,79
UMTS,88,25769691,12.465278,41.868429,47,5,3143.88954086,133
UMTS,10,10085173,12.442023,41.874419,155,7,4126.16561154,101
UMTS,99,18063471,12.472398,41.817338,0,2,8235.11894393,110
UMTS,88,25504815,12.443577,41.971258,8,2,9719.52229963,30
UMTS,10,10061342,12.413703,41.888929,277,3,5840.97969417,81
UMTS,10,10084882,12.410619,41.89152,6861,25,6070.37721704,2072
UMTS,10,10084171,12.376703,41.886531,509,2,8596.50918262,72
UMTS,88,25698801,12.421459,41.883487,30,4,5315.33848834,72
UMTS,88,25271531,12.521999,41.914432,4,2,3483.88492502,81
UMTS,10,10084954,12.439479,41.876393,760,5,4213.26740863,148
UMTS,88,25437091,12.570311,41.949868,2,3,8812.65611668,96
UMTS,99,16751581,12.596172,41.862765,43,10,8290.64329232,143
UMTS,88,25262121,12.472226,41.911861,274,3,2837.15199086,130
UMTS,88,25698808,12.379101,41.901524,1148,7,8504.3397553,99
UMTS,88,25700632,12.424552,41.919866,1879,7,6021.64203901,183
UMTS,10,10087219,12.584554,41.889428,14,3,6849.51315308,128
GSM,10,28633,12.439335,41.854313,3,5,5602.54985328,81
UMTS,10,10085401,12.463521,41.795683,2742,5,10724.958492,401
UMTS,1,98440355,12.441683,41.813835,16,4,9285.52125213,102
UMTS,1,98374431,12.618806,41.937674,16,4,10780.5681493,93
UMTS,88,25764661,12.565625,41.889832,80,13,5443.38893638,138
UMTS,88,25766461,12.562733,41.887859,295,5,5234.71013514,150
GSM,1,52522,12.607679,41.832017,1105,12,10730.4458548,207
UMTS,88,25774200,12.452906,41.827298,4,4,7580.85379641,126
UMTS,1,98960673,12.448707,41.815947,14918,56,8867.95574512,5441
UMTS,99,21340413,12.496584,41.887439,112,2,438.441718609,145
UMTS,99,18063342,12.488519,41.865049,4649,15,2808.74530256,2061
UMTS,10,10032861,12.573367,41.892369,15,5,6023.32751577,137
GSM,10,29471,12.472692,41.863942,1434,6,3261.66097141,478
UMTS,10,10395653,12.46588,41.861286,26,2,3765.64632263,127
UMTS,88,25390262,12.643239,41.865777,23,5,11528.6003946,75
UMTS,88,25373351,12.642925,41.866468,186,7,11488.133186,82
UMTS,99,18717193,12.537474,41.909013,234,10,3954.13780376,116
UMTS,1,98507578,12.394951,41.909948,3,4,7560.45680552,53
UMTS,1,98453251,12.441713,41.813838,1,2,9284.31518437,101
UMTS,1,98833673,12.532616,41.954366,52,6,7742.15670575,62
GSM,88,8842,12.517057,41.910976,162,2,2954.1918605,99
UMTS,1,98973662,12.479677,41.846615,275,5,4935.02092265,173
UMTS,1,98960924,12.489735,41.855402,1316,8,3872.24733431,379
UMTS,1,98829831,12.504398,41.919924,5,5,3428.36406122,72
GSM,88,16595,12.486243,41.863968,431,4,2949.52590571,195
UMTS,10,10398779,12.510751,41.938548,171,2,5551.90761011,77
UMTS,1,98977256,12.514944,41.805867,6566,7,9525.99482476,1252
UMTS,1,98977175,12.520735,41.804857,6242,9,9720.63432532,1029
UMTS,1,98982827,12.580612,41.82552,1518,12,9728.46789672,310
GSM,88,18541,12.482542,41.870975,1,4,2255.64176733,147
UMTS,1,98369885,12.539092,41.881872,0,3,3593.13588022,113
UMTS,10,10034430,12.606996,41.837102,1,2,10357.9482812,124
UMTS,99,18063482,12.489974,41.816224,17,2,8226.92954939,101
UMTS,10,10085733,12.489746,41.816192,20,9,8230.86497338,101
UMTS,99,6267301,12.538581,41.94205,197,6,6715.93212947,99
UMTS,99,6267304,12.537725,41.941571,270,4,6637.66042192,107
UMTS,10,10412192,12.473976,41.884468,85,2,1503.54325327,142
UMTS,10,10412189,12.47393,41.884334,79,4,1512.97684804,140
UMTS,88,25246051,12.503469,41.904108,90,8,1756.90542648,123
UMTS,88,25764501,12.540251,41.912022,556,20,4310.04924685,144
UMTS,99,18717272,12.564908,41.854243,32,3,6708.42375239,157
UMTS,99,19345012,12.422312,41.882885,9,2,5262.4911601,72
UMTS,1,99028448,12.453999,41.826913,20,2,7589.59015409,131
UMTS,88,25698696,12.457074,41.883671,153,7,2716.28387551,137
UMTS,99,21340556,12.5227,41.932869,319,10,5257.68288739,99
UMTS,99,19374401,12.491764,41.939866,718,18,5527.32668913,97
UMTS,88,50594049,12.538646,41.861273,6946,11,4707.13438713,3225
UMTS,88,25765174,12.557881,41.849555,2284,12,6640.07679469,490
UMTS,88,25794866,12.559041,41.84987,1838,6,6679.89149987,388
UMTS,88,25772526,12.527161,41.916231,5,5,3885.19304618,80
UMTS,88,25766395,12.571158,41.849361,3,2,7406.08942925,153
UMTS,88,25764594,12.570943,41.850571,234,3,7311.68100975,187
UMTS,88,25253359,12.478336,41.908503,24,9,2288.5062894,107
UMTS,88,25692216,12.456298,41.883972,60,24,2763.33511192,127
UMTS,1,99002722,12.633491,41.866803,4350,16,10798.5639026,637
UMTS,99,13855489,12.423218,41.90917,2,2,5551.54580639,60
UMTS,10,10069464,12.611139,41.937836,14,4,10297.0725911,95
UMTS,99,18061212,12.473512,41.832851,169,8,6526.93252592,146
UMTS,99,18716779,12.574949,41.881259,2919,4,6214.79792512,688
UMTS,99,18716773,12.56577,41.887423,23,4,5462.46795541,130
UMTS,99,18716282,12.563469,41.88595,248,3,5303.77952354,148
UMTS,1,98835020,12.504242,41.909944,29,2,2370.36563411,92
UMTS,99,18063427,12.497497,41.859818,226,15,3397.98864462,175
UMTS,99,18064477,12.489437,41.853663,255,10,4066.55013298,164
UMTS,99,18064478,12.485991,41.851225,144,9,4357.53389807,156
UMTS,99,18026649,12.476108,41.843792,234,7,5297.48498397,163
UMTS,99,18064487,12.473108,41.836577,79,4,6129.67056901,140
UMTS,88,25766675,12.534595,41.871702,193,7,3750.90343982,140
UMTS,88,25769936,12.569907,41.875939,10,3,5974.08518934,137
UMTS,88,25795035,12.571628,41.8743,644,15,6147.1702495,194
GSM,88,16808,12.566233,41.874618,603,3,5753.87365572,189
UMTS,99,18061219,12.471959,41.834101,257,9,6417.37375321,157
UMTS,1,98832100,12.502148,41.909721,154,3,2293.2761268,110
UMTS,99,18718013,12.563805,41.861156,447,7,6211.00385323,196
UMTS,99,19374303,12.461098,41.940936,26,4,6104.50640227,46
UMTS,1,98373350,12.562112,41.887685,955,71,5189.63531494,286
UMTS,88,25766381,12.562282,41.887419,59,7,5203.88663055,136
UMTS,99,18062713,12.477766,41.83073,531,3,6699.42103648,173
UMTS,1,98895320,12.516401,41.900397,11,2,2118.79360596,111
UMTS,1,98916005,12.484564,41.902842,289,2,1522.64416352,163
UMTS,1,98916006,12.481079,41.899419,416,5,1325.15275363,215
UMTS,1,98908157,12.483483,41.902315,85,3,1501.92158877,136
UMTS,88,25336901,12.446981,41.80636,338,11,9911.01764455,151
UMTS,88,25706823,12.351325,41.91472,105,4,10824.4811548,25
UMTS,88,25313777,12.449202,41.810704,2675,6,9400.64576934,560
UMTS,10,10412864,12.483283,41.922529,12,11,3661.07115327,62
UMTS,88,25764242,12.472892,41.852377,1010,44,4444.7122772,307
UMTS,88,25702142,12.468917,41.865127,446,2,3283.7067437,203
UMTS,88,25769693,12.460884,41.864436,845,2,3694.08426533,259
UMTS,88,25699646,12.459536,41.880325,2298,5,2670.32563874,729
UMTS,88,25698691,12.468549,41.873607,2,3,2552.16406011,130
UMTS,88,25700615,12.4299,41.900753,11,2,4783.98786165,79
UMTS,1,98894384,12.513554,41.880951,527,5,1880.40807662,214
UMTS,88,25764538,12.525163,41.877003,332,2,2844.22652284,148
UMTS,1,98961937,12.631402,41.866652,16,3,10652.1808405,102
UMTS,1,98964027,12.632555,41.867805,368,20,10704.7721709,130
UMTS,1,98966285,12.631606,41.867824,190,2,10635.7586348,119
UMTS,1,98507239,12.461236,41.928955,198,6,4893.2487424,71
UMTS,88,25766398,12.554326,41.83843,529,4,7368.77523408,166
UMTS,88,25766974,12.550986,41.848757,1064,6,6338.80882522,221
UMTS,88,25798273,12.571973,41.851163,34,5,7333.73600941,161
UMTS,88,25799937,12.571943,41.851209,3,2,7328.91608196,158
UMTS,99,21338078,12.502804,41.90082,336,3,1416.85405126,210
UMTS,99,21306849,12.50571,41.901508,44,3,1605.2931718,127
UMTS,88,25766394,12.568977,41.852491,5,3,7067.10276876,155
UMTS,88,25795034,12.568508,41.870535,162,2,6063.39550604,149
UMTS,99,18023611,12.431978,41.851879,4,2,6181.96691084,71
UMTS,1,98507243,12.392508,41.902678,40,2,7543.71898868,62
UMTS,88,25379301,12.599926,41.837102,117,3,9931.22039185,133
UMTS,99,19376913,12.415658,41.91125,4,3,6158.99842034,61
UMTS,88,25394036,12.623671,41.840145,771,3,11225.5668563,160
UMTS,88,25376773,12.624013,41.836668,6,3,11443.6005773,106
UMTS,10,10087083,12.60591,41.842163,22,3,9979.95952626,139
UMTS,88,25698832,12.432675,41.922814,857,12,5729.04668711,91
UMTS,88,25764250,12.446717,41.816638,451,5,8851.87523931,146
UMTS,88,25795049,12.447478,41.816808,441,10,8812.92301513,147
UMTS,88,25242952,12.474377,41.908973,16,3,2480.13118722,106
UMTS,88,25233418,12.474793,41.906479,289,4,2233.0124848,145
UMTS,88,25307678,12.446287,41.802685,1666,5,10313.3311323,323
UMTS,88,25305878,12.446773,41.80102,1480,9,10476.5350321,292
UMTS,88,25307794,12.446564,41.806315,55,15,9926.26956626,118
UMTS,88,25337597,12.446225,41.797062,1049,4,10906.7915981,202
UMTS,88,25305994,12.445557,41.804407,444,5,10151.2261629,159
UMTS,99,19371424,12.47235,41.929106,220,2,4577.74958379,68
UMTS,99,19334932,12.47374,41.929038,335,5,4538.10580015,72
UMTS,88,25795701,12.461563,41.829904,329,10,7081.81196589,157
UMTS,99,19371421,12.475025,41.929144,15,3,4521.26858679,57
GSM,88,16881,12.446508,41.806344,5,2,9924.66203136,113
UMTS,88,25764279,12.467042,41.833717,1499,12,6553.94461064,356
UMTS,88,25795700,12.464429,41.833301,95,2,6656.06012876,141
UMTS,1,99031872,12.419638,41.825811,299,12,8964.17404541,101
UMTS,1,99037653,12.453273,41.839706,3345,122,6317.78378982,829
UMTS,1,98961842,12.487206,41.855954,236,9,3825.02244715,177
