radio,net,cell,lon,lat,range,samples,distance
UMTS,1,98961312,12.590554,41.901047,32,3,7395
UMTS,1,98376370,12.586186,41.93014,754,12,8269
UMTS,1,98372736,12.585488,41.932634,32,2,8379
UMTS,1,98838041,12.531967,41.938373,11,5,6116
UMTS,1,98962509,12.617694,41.887022,683,2,9316
UMTS,1,98962508,12.615629,41.904351,24,2,9292
UMTS,1,98387858,12.60297,41.931342,271,2,9409
UMTS,1,98394853,12.592794,41.944222,350,2,9584
UMTS,1,98394850,12.587567,41.950883,371,3,9781
UMTS,1,76862723,12.365411,41.910415,7,5,9692
UMTS,1,76829702,12.426172,41.888802,5,5,4915
UMTS,1,98903748,12.455116,41.915954,14,2,3983
UMTS,1,99043108,12.452621,41.874758,15,4,3410
UMTS,1,99156348,12.409632,41.95416,13542,8,9403
UMTS,1,99157667,12.420826,41.939032,20,2,7600
UMTS,1,76800514,12.426082,41.889515,90,3,4920
UMTS,1,98371939,12.596018,41.948059,474,3,10040
GSM,1,6487,12.553911,41.867033,263,5,5246
UMTS,1,98964843,12.608307,41.924503,647,11,9424
GSM,1,9544,12.566577,41.916781,5,2,6259
UMTS,1,98983846,12.578585,41.906572,1481,5,6661
UMTS,1,99027818,12.411702,41.821708,15,6,9684
UMTS,1,99048444,12.41179,41.821646,12,2,9686
UMTS,1,98900596,12.507543,41.902055,4,4,1738
UMTS,1,98983341,12.61587,41.912561,150,4,9508
UMTS,1,98372115,12.601493,41.933179,196,5,9415
UMTS,1,98959559,12.482759,41.797769,2732,10,10302
UMTS,1,98982893,12.597625,41.851251,789,21,8935
GSM,1,7183,12.57027,41.855581,241,2,6948
UMTS,1,98959854,12.575944,41.879818,2215,123,6314
UMTS,1,98984629,12.513343,41.794357,247,8,10770
UMTS,1,98973671,12.505276,41.798172,6695,17,10277
UMTS,1,98895249,12.507279,41.902014,64,6,1722
UMTS,1,98962096,12.556168,41.903945,991,18,4982
GSM,1,39493,12.56906,41.86186,484,4,6509
UMTS,1,98981310,12.574718,41.861732,16,4,6886
UMTS,1,98964024,12.630816,41.873464,436,2,10449
UMTS,1,99007075,12.62234,41.881381,549,3,9703
UMTS,1,98983541,12.631255,41.85705,53,4,10952
UMTS,1,98394851,12.597803,41.937907,288,3,9465
UMTS,1,98387806,12.529499,41.914312,1200,5,3851
UMTS,1,99354009,12.524208,41.932183,35,2,5238
UMTS,1,99049293,12.45272,41.819649,4719,13,8376
UMTS,1,99048586,12.433185,41.812581,540,21,9682
UMTS,1,99034842,12.429228,41.810497,152,2,10023
UMTS,1,99027401,12.416237,41.80592,8502,33,10940
UMTS,1,99043132,12.417871,41.807852,1842,67,10694
UMTS,1,98983465,12.520489,41.862973,4710,7,3677
UMTS,1,98983464,12.51703,41.861758,1817,11,3653
UMTS,1,98960850,12.522083,41.875404,312,2,2753
UMTS,1,98965021,12.49793,41.860813,547,7,3291
UMTS,1,98964266,12.574547,41.861814,51,10,6870
UMTS,1,99027688,12.442613,41.820245,84,2,8608
UMTS,1,99028774,12.431584,41.811097,380,12,9883
UMTS,1,99027145,12.432576,41.811717,641,9,9788
UMTS,1,99048583,12.437066,41.818109,176,2,9003
UMTS,1,98372857,12.578172,41.931594,0,2,7867
UMTS,1,98977198,12.567807,41.911161,118,2,6073
UMTS,1,98959948,12.567131,41.910828,26,5,6012
UMTS,1,98959693,12.555453,41.876356,177,2,4932
GSM,1,24708,12.564934,41.874765,1475,4,5656
GSM,1,42558,12.505258,41.874592,1028,15,1981
GSM,1,40769,12.50845,41.880375,585,9,1618
UMTS,1,98984593,12.508895,41.82294,133,6,7578
UMTS,1,98984590,12.50873,41.822936,29,5,7576
GSM,1,24375,12.552127,41.868338,435,2,5060
GSM,1,40198,12.499159,41.851645,22,3,4315
UMTS,1,98977700,12.498229,41.852101,890,10,4257
GSM,1,38969,12.491022,41.844943,131,2,5031
UMTS,1,98961966,12.514341,41.819872,441,2,7988
GSM,1,6754,12.510198,41.822084,19,2,7688
UMTS,1,99037328,12.493105,41.817903,1437,2,8038
UMTS,1,99027495,12.44187,41.803657,441,32,10325
UMTS,1,99043130,12.432671,41.811757,1372,15,9781
UMTS,1,99038911,12.443118,41.823765,257,3,8240
UMTS,1,98963229,12.604019,41.837261,43,13,10166
UMTS,1,98960829,12.604018,41.837898,85,42,10126
UMTS,1,98983089,12.604566,41.838467,16,9,10123
UMTS,1,98984594,12.50791,41.823101,2586,22,7549
UMTS,1,98963218,12.508647,41.82306,11,5,7562
UMTS,1,98961294,12.549021,41.904195,14,3,4490
UMTS,1,98959764,12.553988,41.903569,350,2,4815
UMTS,1,98982479,12.509119,41.823612,9,2,7507
UMTS,1,98982274,12.504897,41.824123,738,4,7405
UMTS,1,98973658,12.552895,41.874608,636,6,4818
UMTS,1,98961047,12.553412,41.862613,145,6,5473
UMTS,1,99321556,12.627208,41.830748,1077,11,11996
GSM,1,42523,12.441516,41.862623,255,2,4860
UMTS,1,98903987,12.49591,41.87479,1710,4,1731
UMTS,1,98895182,12.488489,41.876017,107,4,1600
UMTS,1,98911959,12.478679,41.867224,1045,5,2746
UMTS,1,99043075,12.446465,41.813827,1173,7,9148
UMTS,1,99027399,12.431617,41.810719,422,11,9919
UMTS,1,99027326,12.431271,41.811097,54,6,9893
UMTS,1,99049292,12.445219,41.826241,14704,40,7924
UMTS,1,99049803,12.441451,41.802681,1008,26,10438
UMTS,1,99031485,12.442146,41.80453,405,5,10227
UMTS,1,99049690,12.428953,41.796183,906,2,11463
UMTS,1,99047085,12.480052,41.815629,112,2,8341
UMTS,1,99027687,12.447561,41.820853,293,2,8395
UMTS,1,99043131,12.437888,41.805681,620,22,10229
UMTS,1,99049800,12.439916,41.802768,700,11,10470
UMTS,1,99028775,12.436648,41.80597,896,8,10236
UMTS,1,98969023,12.516019,41.871212,4,2,2746
UMTS,1,98962035,12.55932,41.856857,774,2,6202
UMTS,1,99310998,12.633193,41.869116,344,6,10718
UMTS,1,99310996,12.632343,41.872052,454,5,10589
UMTS,1,98983147,12.619827,41.883275,362,4,9499
UMTS,1,98960897,12.558263,41.898512,800,5,4983
UMTS,1,98895852,12.502394,41.876533,17,2,1691
UMTS,1,98973660,12.484144,41.849847,263,2,4526
UMTS,1,98969102,12.471696,41.835412,545,2,6280
UMTS,1,76801537,12.423615,41.892535,2,5,5110
UMTS,1,98968984,12.554333,41.875024,519,10,4902
UMTS,1,99375677,12.523719,41.948531,775,9,6897
UMTS,1,99375164,12.569259,41.945398,199,43,8390
UMTS,1,99357216,12.569675,41.945506,204,14,8420
UMTS,1,98894049,12.510981,41.896782,1195,10,1568
UMTS,1,98897662,12.50305,41.887778,38,8,839
UMTS,1,99025103,12.454999,41.843643,89,2,5870
UMTS,1,98981491,12.457947,41.839244,585,5,6213
UMTS,1,98960933,12.488708,41.811586,26,2,8745
UMTS,1,76966146,12.482466,41.946855,90,3,6346
UMTS,1,99375518,12.573021,41.952779,434,4,9189
UMTS,1,99370598,12.570908,41.95086,67,2,8925
UMTS,1,99370600,12.572694,41.939052,3477,6,8075
GSM,1,40005,12.560937,41.860663,279,8,6059
UMTS,1,98962224,12.535781,41.80628,5391,18,9872
UMTS,1,98982971,12.571472,41.813747,1461,3,10332
UMTS,1,76862723,12.365657,41.910472,21,4,9676
UMTS,1,98969543,12.513104,41.794294,139,4,10775
UMTS,1,98984627,12.530296,41.796363,686,19,10807
UMTS,1,98982969,12.548161,41.800522,949,14,10797
UMTS,1,98909504,12.505206,41.90142,49,9,1574
UMTS,1,98918714,12.502315,41.901271,76,3,1440
UMTS,1,98918712,12.502512,41.901045,132,14,1426
GSM,1,1691,12.553912,41.868383,88,11,5175
UMTS,1,99309449,12.633701,41.870191,3,2,10729
UMTS,1,99291707,12.636127,41.868339,19,2,10949
UMTS,1,99355759,12.539522,41.935306,29,5,6123
GSM,1,7704,12.510799,41.794289,520,2,10752
GSM,1,13891,12.545664,41.803698,2609,2,10400
GSM,1,7700,12.510799,41.794289,520,2,10752
UMTS,1,98387859,12.58721,41.927497,28,3,8180
UMTS,1,98372097,12.585571,41.931673,11,3,8324
UMTS,1,98961951,12.51661,41.794488,27,3,10794
UMTS,1,98984628,12.520839,41.794938,1007,28,10801
UMTS,1,98962226,12.580146,41.822225,429,15,9979
UMTS,1,98962223,12.591935,41.840457,145,4,9232
UMTS,1,98965830,12.594388,41.84547,815,3,9061
UMTS,1,99289555,12.62867,41.841842,626,9,11459
UMTS,1,99289687,12.620906,41.844724,641,13,10800
UMTS,1,98969019,12.592715,41.8422,223,4,9165
UMTS,1,98961372,12.577204,41.817841,396,8,10217
UMTS,1,98989959,12.570098,41.811299,195,5,10500
UMTS,1,98989916,12.555101,41.803178,314,6,10738
UMTS,1,98966299,12.535619,41.79748,141,3,10798
UMTS,1,98961950,12.521666,41.794916,27,2,10816
UMTS,1,99292606,12.551125,41.800948,66,2,10840
UMTS,1,98989960,12.571259,41.811506,147,3,10529
UMTS,1,98977690,12.603019,41.85115,561,20,9293
UMTS,1,98977691,12.612978,41.847534,784,19,10134
UMTS,1,98977180,12.544442,41.799455,97,3,10805
UMTS,1,99049802,12.44785,41.801564,155,12,10393
UMTS,1,99034843,12.396626,41.813836,644,14,11069
UMTS,1,99048493,12.388681,41.818194,988,37,11102
UMTS,1,98961951,12.515987,41.794435,11,2,10792
UMTS,1,98983540,12.63062,41.841219,73,2,11620
UMTS,1,99049801,12.49018,41.796505,1428,4,10419
UMTS,1,77069826,12.481,41.884996,55,2,1019
GSM,1,9513,12.502283,41.994233,905,3,11597
GSM,1,43033,12.526368,41.984751,335,3,10819
GSM,1,40843,12.37955,41.887971,2630,2,8379
GSM,1,9492,12.384475,41.819173,463,2,11244
GSM,1,9506,12.384675,41.819188,448,2,11232
GSM,1,5361,12.454539,41.802168,10,2,10182
GSM,1,9489,12.486589,41.985801,559,3,10644
GSM,1,5811,12.577498,41.878591,194,2,6454
UMTS,1,76874241,12.473646,41.929331,20,3,4571
GSM,1,3555,12.454758,41.802174,8,2,10177
GSM,1,39162,12.375331,41.860692,251,2,9284
GSM,1,38435,12.384322,41.955159,181,2,10801
GSM,1,9490,12.463117,41.983404,1631,3,10594
GSM,1,9071,12.510471,41.994497,1769,2,11681
UMTS,1,98969185,12.489938,41.86744,41,2,2534
UMTS,1,98969187,12.48762,41.86746,83,4,2550
UMTS,1,98981481,12.484626,41.868558,122,3,2471
UMTS,1,98959981,12.592159,41.894544,49,2,7430
UMTS,1,98963967,12.540843,41.880744,88,2,3752
UMTS,1,98959759,12.539396,41.881059,250,2,3639
UMTS,1,98959758,12.532059,41.883756,183,3,3035
UMTS,1,98959695,12.532734,41.883804,406,2,3082
UMTS,1,98371511,12.530022,41.905125,328,2,3256
UMTS,1,98959853,12.577229,41.877617,282,3,6457
UMTS,1,98961324,12.576756,41.879312,771,12,6384
UMTS,1,98965836,12.587624,41.868305,169,2,7481
UMTS,1,98963881,12.597694,41.864907,391,3,8312
UMTS,1,98961396,12.619635,41.845152,1964,7,10694
UMTS,1,99292256,12.623289,41.831339,1423,11,11717
UMTS,1,98977366,12.608396,41.85978,2119,5,9256
UMTS,1,98963957,12.589709,41.837395,547,12,9311
UMTS,1,98965890,12.577537,41.818415,457,3,10182
UMTS,1,98962187,12.541109,41.798779,748,4,10790
UMTS,1,99031880,12.452484,41.79554,310,2,10933
GSM,1,11655,12.578464,41.875001,423,7,6614
UMTS,1,99239602,12.422338,41.927546,1,4,6657
UMTS,1,99243611,12.4132,41.906246,167,2,6143
UMTS,1,99243610,12.409206,41.905659,129,2,6410
UMTS,1,99231740,12.403101,41.904504,514,3,6816
UMTS,1,98959852,12.57761,41.878227,565,6,6470
GSM,1,40925,12.580705,41.937185,63,2,8393
UMTS,1,99180054,12.467522,41.941023,69,2,5948
UMTS,1,99157501,12.453894,41.93561,21,2,5804
UMTS,1,99166211,12.45536,41.934482,276,5,5642
UMTS,1,99178111,12.455945,41.93501,0,2,5672
UMTS,1,99338730,12.626265,41.831039,38,5,11919
UMTS,1,98911967,12.502208,41.910018,59,3,2326
GSM,1,5216,12.626153,41.831154,6,2,11905
UMTS,1,98959706,12.537317,41.871294,712,5,3945
UMTS,1,98895655,12.4684,41.8993,159,2,2046
UMTS,1,98906265,12.465491,41.902577,26,2,2424
UMTS,1,98904072,12.466467,41.903125,83,6,2401
UMTS,1,98919380,12.462744,41.902245,1046,41,2575
UMTS,1,98912963,12.48502,41.893997,285,10,689
UMTS,1,98895126,12.47381,41.896702,60,2,1555
UMTS,1,98961328,12.576322,41.87974,33,2,6344
UMTS,1,98918062,12.471986,41.932067,2545,18,4898
UMTS,1,99158942,12.516213,41.989779,2349,75,11220
UMTS,1,98896479,12.458004,41.910062,52,2,3375
UMTS,1,98895476,12.457678,41.908554,136,4,3287
UMTS,1,99180052,12.469954,41.945762,333,5,6402
UMTS,1,98961324,12.576785,41.879926,127,3,6374
UMTS,1,98961396,12.630675,41.841194,88,2,11624
UMTS,1,98962186,12.546411,41.800087,742,12,10793
UMTS,1,99162572,12.634567,41.839786,261,4,11953
UMTS,1,98961829,12.548868,41.800551,87,2,10815
UMTS,1,99048806,12.461717,41.799962,409,13,10287
UMTS,1,76814852,12.523853,41.912119,18,4,3382
UMTS,1,98961311,12.576229,41.913149,1712,8,6735
UMTS,1,99035117,12.431206,41.811106,55,3,9895
UMTS,1,98985082,12.567014,41.88212,89,3,5617
UMTS,1,98985081,12.566934,41.880963,92,4,5633
UMTS,1,76860417,12.502543,41.901032,4,2,1426
UMTS,1,76872193,12.547808,41.88306,4250,4,4195
GSM,1,40305,12.478434,41.989484,4396,3,11094
GSM,1,39378,12.574354,41.813875,45,2,10443
GSM,1,42534,12.384448,41.915655,503,2,8500
GSM,1,5670,12.51259,41.992419,2717,3,11471
GSM,1,39377,12.579587,41.82241,1362,3,9937
GSM,1,39379,12.576148,41.81685,344,2,10256
GSM,1,13836,12.362989,41.874779,1240,2,9755
GSM,1,42533,12.384448,41.915655,503,2,8500
GSM,1,38950,12.518413,41.98659,977,2,10897
GSM,1,38610,12.57628,41.81649,374,2,10294
GSM,1,39177,12.453186,41.870339,116,7,3648
UMTS,1,98961148,12.597946,41.853303,337,10,8848
UMTS,1,98961149,12.610473,41.848478,165,3,9921
UMTS,1,99027512,12.39729,41.812732,232,5,11132
UMTS,1,99038090,12.416967,41.808051,231,4,10710
UMTS,1,77101826,12.572222,41.877874,462,44,6088
UMTS,1,76821761,12.574539,41.886501,717,3,6118
UMTS,1,76802564,12.496561,41.864716,12,2,2848
GSM,1,40259,12.351738,41.883205,115,2,10469
UMTS,1,76836097,12.589159,41.850194,1189,3,8452
UMTS,1,76812035,12.576163,41.852354,943,73,7511
UMTS,1,76840966,12.587341,41.91169,301,8,7452
UMTS,1,76845313,12.569477,41.873908,170,23,6007
UMTS,1,76814081,12.574437,41.895669,451,55,6128
UMTS,1,76808961,12.573746,41.855456,314,18,7172
UMTS,1,77007875,12.642276,41.923614,46,4,11744
UMTS,1,77001474,12.621627,41.923298,777,59,10287
UMTS,1,76821764,12.573187,41.88505,516,76,6031
UMTS,1,77095171,12.575407,41.854055,155,30,7360
UMTS,1,77007105,12.610581,41.92032,82,6,9402
UMTS,1,76823557,12.588982,41.912135,4482,64,7583
UMTS,1,77007107,12.598507,41.915151,1433,39,8362
UMTS,1,76873478,12.60757,41.918653,1015,29,9128
UMTS,1,76848390,12.574034,41.89086,106,16,6068
UMTS,1,76840965,12.640527,41.919826,14435,7,11492
UMTS,1,76812033,12.579729,41.853693,728,83,7652
UMTS,1,76811781,12.568252,41.866053,735,113,6242
UMTS,1,76808962,12.574087,41.856056,263,6,7158
UMTS,1,76823558,12.574947,41.908705,262,27,6473
UMTS,1,76872194,12.583015,41.88049,20341,19,6819
UMTS,1,77095170,12.57398,41.857212,407,38,7084
UMTS,1,76823554,12.57325,41.905235,1034,102,6239
UMTS,1,76840194,12.628891,41.841607,58,8,11486
UMTS,1,76812034,12.59247,41.845581,9861,63,8936
UMTS,1,76963841,12.59538,41.847917,20,4,8978
UMTS,1,76979457,12.587464,41.845725,17,4,8620
UMTS,1,76940546,12.625105,41.842738,2226,274,11179
UMTS,1,76851206,12.63158,41.840525,264,11,11719
UMTS,1,76940547,12.598854,41.847938,464,66,9197
UMTS,1,76848389,12.592829,41.87365,515,4,7685
GSM,1,40050,12.472091,41.894995,65,2,1596
UMTS,1,76965122,12.47249,41.894664,16,2,1555
UMTS,1,98969280,12.533902,41.908031,93,12,3671
UMTS,1,76835585,12.505993,41.891194,377,3,1020
UMTS,1,76950017,12.492854,41.894059,643,7,433
UMTS,1,76831493,12.470976,41.896301,1255,18,1726
UMTS,1,76829955,12.472066,41.886625,223,3,1555
UMTS,1,76834305,12.47,41.884177,7,2,1787
UMTS,1,99031857,12.466693,41.880621,4,2,2180
GSM,1,32509,12.465848,41.875365,140,2,2565
UMTS,1,76816390,12.451225,41.867612,883,39,3951
UMTS,1,76822275,12.450041,41.867447,6,16,4031
UMTS,1,76811266,12.509058,41.882401,42,6,1513
UMTS,1,99485240,12.524398,41.91348,2,3,3520
UMTS,1,98965824,12.554333,41.876056,321,2,4864
UMTS,1,98961155,12.539257,41.870973,6371,3,4086
UMTS,1,77101827,12.566052,41.879549,4,2,5600
UMTS,1,99370508,12.543311,41.948884,3,4,7549
UMTS,1,76849666,12.50575,41.897678,6,2,1300
UMTS,1,98961079,12.577834,41.87706,2,2,6514
UMTS,1,98985083,12.568448,41.881545,164,4,5733
UMTS,1,98985084,12.56658,41.881487,145,3,5597
UMTS,1,99484209,12.508874,41.882012,79,4,1527
UMTS,1,99485638,12.508784,41.882125,65,8,1514
UMTS,1,99509150,12.508639,41.882079,352,7,1509
UMTS,1,99509147,12.508567,41.882181,180,5,1497
UMTS,1,99487486,12.50914,41.884542,57,3,1396
UMTS,1,99485113,12.498906,41.899857,81,2,1182
UMTS,1,99508478,12.500929,41.897383,134,2,1025
UMTS,1,99485625,12.52492,41.887908,137,2,2433
UMTS,1,98911952,12.481017,41.892885,250,2,892
UMTS,1,99501441,12.488872,41.90413,2,2,1573
UMTS,1,99501444,12.488872,41.90413,2,2,1573
GSM,1,40097,12.594999,41.933172,390,2,9003
GSM,1,7252,12.590182,41.933027,9,2,8693
UMTS,1,21305442,12.518152,41.918592,66,4,3697
UMTS,1,13780995,12.518413,41.918574,125,17,3705
