,net,cell,lon,lat,range,samples,distanze,grado
454,10,10413763,12.475705,41.935685,5,3,5239.90007105,5
455,10,10413766,12.475308,41.935681,30,5,5248.23859122,5
456,10,10087079,12.607336,41.856435,4,2,10256.215889,21
457,10,10065250,12.442382,41.810716,7,2,9751.51569783,15
458,10,10086892,12.442342,41.810771,4,2,9747.40091873,15
459,10,23999,12.438612,41.973754,76,6,10297.2829232,3
460,10,28443,12.543251,41.876665,13,3,4484.85686255,14
461,10,10412214,12.54407,41.877,73,3,4536.82861177,15
462,10,10412211,12.543629,41.876655,27,4,4514.80560133,16
463,10,10412217,12.543689,41.876575,2,2,4522.4647982,15
464,10,10084071,12.569422,41.92504,945,7,7477.32662488,29
465,10,10413012,12.460355,41.90383,493,31,3056.47994471,46
466,10,10086320,12.562632,41.930862,143,8,7378.65980968,25
467,10,10086323,12.562793,41.930998,1,2,7398.46695086,23
468,10,10084074,12.525407,41.916981,4758,14,4049.49660992,291
469,10,53691,12.573167,41.91021,25,2,7067.34149863,23
470,10,10413203,12.464843,41.904329,464,14,2770.46004912,47
471,10,10413206,12.463905,41.904872,365,13,2868.77470775,45
472,10,10363619,12.46329,41.904126,1,2,2865.24332532,17
473,10,10413200,12.463646,41.905086,273,7,2899.98062193,39
474,10,10413009,12.460097,41.903897,193,32,3078.76200821,19
475,10,29639,12.465847,41.903989,26,8,2680.48308125,27
476,10,30127,12.463393,41.904027,386,4,2852.11185607,43
477,10,10413583,12.465152,41.902815,503,16,2656.82365013,49
478,10,10413580,12.464825,41.902287,274,7,2649.64943393,37
479,10,10412281,12.466018,41.904146,26,3,2678.92326772,25
480,10,10412284,12.46569,41.904088,78,6,2697.45950594,30
481,10,10413586,12.465363,41.903072,129,10,2657.25290989,30
482,10,10413010,12.464873,41.903352,129,2,2708.2661097,31
483,10,10413013,12.46316,41.902464,20,2,2779.16921744,21
484,10,10413582,12.462639,41.903023,55,2,2847.50800076,23
485,10,10413585,12.463357,41.902798,81,4,2783.43954726,27
486,10,10413011,12.463061,41.903157,29,3,2824.8270272,22
487,10,10413014,12.462427,41.902981,22,4,2860.42257426,21
488,10,10360469,12.452818,41.907215,65,3,3786.02285771,9
489,10,17687584,12.457769,41.879202,10,16,3116.73762424,12
490,10,10412579,12.532845,41.909764,13,9,4004.63773322,12
491,10,30481,12.560053,41.906256,2,2,5896.83733423,19
492,10,10085475,12.553126,41.905521,591,3,5325.19456642,24
493,10,10084242,12.545936,41.907967,148,2,4867.53379167,14
494,10,10411800,12.469333,41.86224,248,3,3642.85578607,28
495,10,10411803,12.470762,41.862483,77,7,3558.76186317,22
496,10,10086874,12.589404,41.948222,157,11,10315.9170534,26
497,10,10379849,12.541839,41.891663,116,3,4112.10486907,12
498,10,10413501,12.465989,41.904133,8,2,2680.04970052,22
499,10,10084099,12.482189,41.820886,30,4,7741.68387118,22
500,10,10084449,12.48403,41.854884,7,7,3979.69464319,33
501,10,10084452,12.484065,41.854859,0,2,3981.92776558,33
502,10,10054292,12.474131,41.836296,14,4,6171.995313,25
503,10,10413525,12.529727,41.881293,19,5,3256.76707426,15
504,10,10413522,12.529636,41.881244,16,23,3251.22684927,15
505,10,10413015,12.461721,41.90371,392,12,2951.79424188,41
506,10,10403380,12.529623,41.881274,27,5,3249.18341229,16
507,10,10413519,12.529586,41.881262,6,4,3246.66448494,15
508,10,10411811,12.432292,41.897377,43,2,5046.38152866,8
509,10,10085410,12.521537,41.951698,27,7,7250.44413091,13
510,10,10085413,12.521515,41.951903,14,2,7271.3000347,13
511,10,10085730,12.489498,41.816268,29,2,8212.03087585,22
512,10,30379,12.380083,41.934236,172,2,10520.325824,5
513,10,10054284,12.467613,41.819339,11,2,8130.901876,29
514,10,10032742,12.464142,41.822135,1405,5,7911.22547623,91
515,10,10084689,12.456693,41.823689,265,6,7955.28955886,40
516,10,10061340,12.417055,41.889147,858,5,6248.47558611,28
517,10,10084949,12.437178,41.889165,307,2,4578.72186595,14
518,10,10084955,12.440722,41.884365,398,2,4331.68887767,18
519,10,10032979,12.449476,41.876902,60,2,3850.35729664,15
520,10,10059135,12.515702,41.831022,751,5,6850.5250602,30
521,10,10088422,12.474758,41.822575,1793,9,7648.62715411,118
522,10,1543,12.383698,41.838902,1008,2,10666.7248765,12
523,10,64127,12.377098,41.856339,1007,2,10277.7376403,19
524,10,64129,12.383698,41.838902,1008,2,10666.7248765,12
525,10,64122,12.383698,41.838902,1008,2,10666.7248765,12
526,10,10084253,12.594212,41.83963,1926,5,10152.1259346,120
527,10,10412287,12.466485,41.904884,299,4,2696.29257084,38
528,10,10084879,12.40719,41.891685,316,17,7068.02502851,16
529,10,10412603,12.480124,41.892135,405,4,1036.25422606,30
530,10,10412653,12.48061,41.888649,528,7,987.391090582,40
531,10,10387830,12.485122,41.885678,553,4,779.262238523,35
532,10,10408646,12.492436,41.882283,2820,109,876.394111157,278
533,10,10084640,12.441575,41.913716,8,3,4957.39328826,6
534,10,28232,12.465817,41.904032,108,11,2685.25908688,33
535,10,10071391,12.367092,41.868263,1347,4,10676.7845891,17
536,10,30121,12.465447,41.903858,8,3,2699.54797069,25
537,10,46611,12.464144,41.904069,455,5,2802.40719935,46
538,10,56991,12.465463,41.903803,1,3,2695.01522346,25
539,10,10412106,12.502647,41.899319,20,2,1328.48260709,10
540,10,10061343,12.420167,41.888439,105,2,5992.2888176,11
541,10,10362263,12.499788,41.898309,7,7,1095.25910205,9
542,10,29633,12.466115,41.903991,12,2,2662.40698613,22
543,10,10084174,12.368352,41.86849,692,6,10569.1840115,12
544,10,10086564,12.60059,41.912119,3,2,9308.04992126,24
545,10,10084296,12.569671,41.922446,6,2,7350.38687105,22
546,10,10086693,12.515919,41.963347,1,3,8359.74964291,13
547,10,29691,12.409982,41.890964,3839,16,6834.91880312,99
548,10,10414031,12.480367,41.872812,97,3,2168.99260228,24
549,10,10411989,12.499007,41.87233,2728,21,2057.85264547,241
550,10,10414031,12.479749,41.872951,94,3,2179.38899475,23
551,10,10395630,12.470064,41.871559,196,2,2773.1882956,22
552,10,10084952,12.4455,41.881645,2186,7,4000.65749451,73
553,10,10084932,12.42982,41.891515,62,3,5190.06644069,12
554,10,10061343,12.41501,41.888821,280,2,6418.93160254,13
555,10,10061342,12.412712,41.890545,27,2,6607.93521906,11
556,10,10085883,12.411627,41.893081,13,2,6705.50442025,10
557,10,10084882,12.407493,41.891936,44,3,7043.59169633,15
558,10,29697,12.407441,41.891609,112,8,7047.00797679,16
559,10,10396993,12.504063,41.872449,392,3,2196.30991492,37
560,10,10413361,12.507961,41.876281,12,2,2015.90910707,17
561,10,10413331,12.512631,41.87507,113,2,2377.62633259,19
562,10,10413334,12.512556,41.875124,216,3,2368.98250668,19
563,10,10375503,12.517708,41.876366,7,2,2605.4702124,11
564,10,10375499,12.522932,41.877182,105,3,2921.17515434,14
565,10,10413521,12.527688,41.880437,109,4,3127.51154481,12
566,10,10413519,12.529192,41.880415,166,8,3245.74582093,20
567,10,10412283,12.46997,41.90648,163,9,2593.01705425,16
568,10,10412286,12.470031,41.907121,133,8,2639.68203661,13
569,10,10362504,12.484625,41.916522,438,15,2995.65632127,14
570,10,10362501,12.485016,41.91648,486,15,2984.33178493,17
571,10,10382337,12.489568,41.917483,242,11,3042.01180625,10
572,10,10382330,12.489143,41.913983,410,4,2657.80691903,14
573,10,10382336,12.490864,41.913244,79,3,2565.41734357,10
574,10,10411875,12.490478,41.912744,50,4,2511.70266147,10
575,10,10362332,12.477634,41.919169,168,3,3443.77047958,5
576,10,10412467,12.474423,41.915779,29,2,3208.87816289,9
577,10,10362409,12.470604,41.914477,57,3,3246.14387977,11
578,10,10413703,12.466745,41.913486,142,3,3348.50333144,12
579,10,10363619,12.458656,41.90651,683,11,3331.8976224,48
580,10,10363625,12.458003,41.90619,79,19,3358.51738575,13
581,10,10413207,12.458215,41.906531,186,8,3363.90771069,16
582,10,10363622,12.458307,41.906139,60,12,3334.1318803,13
583,10,10413201,12.457991,41.907158,9,3,3417.49952582,11
584,10,10413204,12.457963,41.906988,15,3,3409.05918311,12
585,10,10413204,12.459222,41.904767,151,3,3190.03779053,21
586,10,10084885,12.407138,41.891085,258,4,7071.10385589,16
587,10,10084930,12.421205,41.889193,352,2,5904.01371382,15
588,10,10084952,12.439409,41.885251,1546,6,4426.21919974,45
589,10,10411992,12.497469,41.871787,987,5,2086.20831414,72
590,10,10396990,12.505374,41.873408,294,2,2153.95029297,34
591,10,10412233,12.509674,41.875294,166,2,2191.66076903,23
592,10,10084284,12.564897,41.905543,27,3,6259.06755082,21
593,10,10085223,12.58248,41.840543,16,5,9295.52289868,46
594,10,10085210,12.5824,41.840623,6,3,9284.90228587,44
595,10,10412650,12.476287,41.891537,214,18,1340.11786883,23
596,10,10412251,12.476831,41.890697,4,5,1287.7033223,16
597,10,10061339,12.412956,41.89012,205,4,6587.58025273,12
598,10,10085072,12.440631,41.858166,69,2,5572.96996011,9
599,10,10085074,12.441345,41.858423,156,6,5509.13104052,13
600,10,10085081,12.421684,41.925582,10,2,7058.76773468,4
601,10,10085939,12.457078,41.873946,67,2,3436.665403,15
602,10,10414700,12.456125,41.874554,430,4,3469.99986043,22
603,10,10084069,12.564862,41.929477,803,8,7434.45254613,29
604,10,10391699,12.479805,41.905751,10,7,2018.48351334,11
605,10,10084320,12.429294,41.895684,341,3,5267.09850252,14
606,10,10085942,12.445542,41.878278,2281,3,4102.10844078,78
607,10,10411802,12.455114,41.873713,1746,3,3589.60506151,79
608,10,10067004,12.471085,41.860803,404,2,3708.39308526,37
609,10,10412142,12.479327,41.866539,162,3,2838.32358713,21
610,10,10364679,12.480155,41.871269,43,2,2330.26578106,22
611,10,10413522,12.529213,41.880247,153,9,3253.66796978,20
612,10,10395631,12.466967,41.872728,84,2,2861.25951034,20
613,10,10084492,12.465881,41.861383,234,2,3878.96895472,24
614,10,10412402,12.501279,41.899838,8,2,1305.30236568,8
615,10,10413264,12.539421,41.892161,16,2,3914.31612621,12
616,10,10395634,12.465805,41.872768,143,2,2930.02211043,21
617,10,10412484,12.458719,41.87257,19,2,3406.83682249,16
618,10,10414701,12.452195,41.878173,99,2,3588.06342897,14
619,10,10084949,12.432075,41.887532,1171,3,5009.52924056,28
620,10,10412481,12.45964,41.871238,100,2,3433.12972479,16
621,10,10413170,12.514908,41.938391,124,2,5673.73259445,9
622,10,10398784,12.511005,41.936134,102,2,5334.86933444,8
623,10,10403382,12.525087,41.887733,250,3,2732.04801925,15
624,10,10414035,12.483412,41.876946,571,4,1645.11197521,36
625,10,10084412,12.372067,41.867432,142,2,10297.4384118,12
626,10,10088320,12.432601,41.806678,248,23,10517.0946797,13
627,10,10088323,12.432037,41.806483,141,21,10558.3336969,12
628,10,10363774,12.467283,41.883019,69,3,2225.60740035,16
629,10,10363771,12.466325,41.88273,3,2,2311.34438796,16
630,10,12115720,12.479786,41.820375,289,11,7822.17219404,26
631,10,10411810,12.449562,41.910536,2099,2,4208.40357288,80
632,10,10077394,12.424556,41.904331,87,2,5839.94141881,6
633,10,12117458,12.529521,41.880974,96,8,3251.44326329,19
634,10,12117455,12.529781,41.881289,97,7,3261.17330851,18
635,10,12492782,12.471568,41.871871,347,8,2665.06578741,26
636,10,12509633,12.458944,41.872139,215,3,3419.38799017,19
637,10,12117229,12.525292,41.879603,20,7,2977.03016761,10
638,10,10088326,12.435624,41.803603,904,3,10706.7326059,31
639,10,12118390,12.470329,41.806073,2118,214,9518.04925674,135
640,10,12118393,12.46265,41.808076,1995,571,9445.8203802,149
641,10,12118398,12.470659,41.799541,1505,133,10226.1658466,89
642,10,17734451,12.506346,41.898942,458,5,1517.027428,16
643,10,10387831,12.47402,41.890928,623,10,1521.989186,42
644,10,10387833,12.484024,41.886472,544,21,802.691802459,39
645,10,10387834,12.482815,41.894612,676,98,931.007175648,38
646,10,10394111,12.501699,41.893373,118,5,854.852324676,14
647,10,10413401,12.50191,41.89319,20,10,862.712910219,11
648,10,10394114,12.50102,41.894097,136,6,842.586179284,12
649,10,17674273,12.434182,41.804971,973,6,10624.3616876,36
650,10,17765664,12.432233,41.8065,103,19,10548.9601796,12
651,10,12492785,12.469348,41.870547,707,6,2896.76939692,34
652,10,10414034,12.479432,41.872664,118,3,2219.99168395,23
653,10,12117300,12.494538,41.87425,1260,2,1778.04542892,94
654,10,12117267,12.511475,41.87462,32,3,2347.16244681,18
655,10,12079440,12.520596,41.876492,30,2,2795.17769909,11
656,10,12079438,12.522733,41.877099,133,5,2911.41359844,14
657,10,10412600,12.479063,41.896232,210,3,1290.47434393,15
658,10,10365809,12.467825,41.898475,71,2,2232.98336547,10
659,10,17835532,12.42228,41.813786,1186,19,10287.072249,23
660,10,28721,12.43215,41.806452,7,2,10556.919751,10
661,10,28889,12.43211,41.806511,0,2,10552.7208242,10
662,10,10067289,12.417443,41.822194,475,564,9781.56030492,15
663,10,10071394,12.366858,41.871256,795,10,10624.7542785,12
664,10,17548811,12.435401,41.838555,1,2,7430.46127767,10
665,10,10412604,12.475661,41.895956,274,16,1525.27557446,22
666,10,10414590,12.471121,41.898001,89,4,1963.20873095,11
667,10,10365811,12.466169,41.897447,303,2,2316.59448493,17
668,10,10084953,12.446968,41.877773,67,2,4009.17361177,17
669,10,10414703,12.453788,41.876445,49,2,3543.93674452,14
670,10,12509636,12.460061,41.872047,384,22,3350.81724625,25
671,10,12492803,12.46369,41.866513,4,2,3543.76827519,19
672,10,10414031,12.477537,41.872561,374,13,2309.66537011,37
673,10,12100926,12.505657,41.873458,331,9,2161.07906235,36
674,10,12117297,12.506452,41.875442,523,4,2012.67955697,42
675,10,17718795,12.552484,41.934193,112,6,6986.53801821,17
676,10,12492806,12.463616,41.866991,217,2,3508.74212622,22
677,10,12100929,12.506172,41.874154,164,3,2117.91761206,29
678,10,12079439,12.517805,41.876274,55,3,2617.99717298,12
679,10,12116448,12.47305,41.837738,88,6,6039.99578502,28
680,10,12116451,12.474333,41.839713,316,7,5800.40954388,34
681,10,12116445,12.46745,41.828539,526,2,7150.66672561,43
682,10,12116968,12.598303,41.856875,11227,170,9543.03869769,793
683,10,17723403,12.584311,41.947667,508,6,9949.95405755,30
684,10,12492789,12.467594,41.870731,15,2,2979.81100296,18
685,10,10084959,12.547339,41.941056,12,2,7264.05577917,20
686,10,10085295,12.606665,41.918053,232,20,9979.47862883,33
687,10,10085296,12.610127,41.917878,1333,190,10247.1045219,52
688,10,10065100,12.595143,41.91401,1176,42,8932.49372771,45
689,10,10085290,12.611039,41.919446,304,34,10372.4626951,33
690,10,10085291,12.608899,41.924268,729,56,10386.7332523,40
691,10,10085297,12.602887,41.931394,1350,398,10251.632612,51
692,10,10086873,12.595017,41.941239,760,38,10234.3483684,32
693,10,10062139,12.586967,41.951512,236,16,10394.5047445,28
694,10,10062144,12.578331,41.958899,913,54,10447.8974699,31
695,10,10062143,12.604472,41.919431,6472,444,9855.96582721,200
696,10,10062146,12.571443,41.960696,2331,112,10218.5791696,54
697,10,10084343,12.551692,41.970604,1236,129,10200.4967037,34
698,10,10086861,12.587878,41.907773,3,2,8166.08555368,22
699,10,10086873,12.596314,41.939661,82,6,10228.9284595,23
700,10,10413703,12.465723,41.912772,50,2,3342.96150747,12
701,10,10387832,12.483792,41.890338,6,3,708.913864201,15
702,10,10387829,12.484213,41.89029,34,4,673.862466091,16
703,10,12067669,12.469471,41.835933,204,5,6316.38670733,32
704,10,12510081,12.420876,41.829238,637,1353,9000.47099341,16
705,10,12512043,12.430347,41.832931,523,1122,8179.83976715,16
706,10,12512041,12.440861,41.831935,379,792,7752.77078624,18
707,10,12511922,12.447869,41.835295,309,658,7126.08725648,23
708,10,12511921,12.45323,41.839946,346,728,6454.56495659,26
709,10,12066616,12.457725,41.839349,171,692,6334.18521563,26
710,10,12066619,12.4614,41.839665,284,924,6169.81335537,29
711,10,12115969,12.467549,41.842788,419,1452,5650.95939419,31
712,10,12509323,12.450705,41.837781,44,123,6768.14097688,22
713,10,12115968,12.478948,41.839667,567,3914,5718.71860022,39
714,10,12116095,12.487822,41.835635,253,1063,6069.12727527,24
715,10,12116098,12.485544,41.83805,103,446,5816.69478212,26
716,10,17675295,12.506254,41.851025,3163,8,4499.20604312,231
717,10,17782047,12.518982,41.89506,902,33,2277.39709293,54
718,10,17685792,12.507191,41.897308,575,7,1465.89510044,24
719,10,17183244,12.422854,41.91649,2,2,6463.64343407,5
720,10,17670432,12.608329,41.917839,772,8,10103.5850442,44
721,10,17707041,12.453347,41.934559,1,5,5896.24509527,3
722,10,12116213,12.565938,41.820839,1043,88,9831.75636557,56
723,10,12116622,12.553179,41.833795,108,2,8045.8939549,30
724,10,12064437,12.552343,41.836889,59,2,7736.46659821,25
725,10,12064439,12.553207,41.834863,45,2,7955.37142924,28
726,10,12116619,12.549662,41.836657,696,107,7615.11492064,40
727,10,12508965,12.447362,41.889055,100,2,3734.21324592,14
728,10,12510769,12.441219,41.890205,53,2,4241.94229263,14
729,10,10086812,12.433987,41.890979,50,2,4842.94480205,13
730,10,10412654,12.474264,41.891142,121,11,1503.28228692,17
731,10,17689121,12.482375,41.905832,18,5,1925.51678696,12
732,10,10363719,12.482464,41.905854,8,4,1924.57054384,12
733,10,17762592,12.60686,41.897399,3,4,9538.40436027,21
734,10,57671,12.547325,41.895665,8,2,4604.51077291,15
735,10,57672,12.547825,41.89348,0,2,4620.12302801,15
736,10,12509711,12.407,41.890877,292,14,7082.2743805,16
737,10,10034230,12.61607,41.876562,7,4,10381.2372136,28
738,10,10034233,12.616061,41.876568,3,3,10380.4006503,28
739,10,17694773,12.490089,41.924328,35,2,3798.20451393,5
740,10,17694753,12.490056,41.924251,43,5,3789.79766382,5
741,10,17789216,12.529379,41.881224,5,8,3231.60235495,13
742,10,17694477,12.511371,41.905947,1,5,2359.24137586,7
743,10,10395559,12.507305,41.916552,3,4,3182.51244667,7
744,10,12117299,12.506134,41.87387,53,2,2142.79911852,26
745,10,12116169,12.509432,41.875357,196,4,2173.21625663,26
746,10,10412391,12.499571,41.911158,9,2,2407.01184105,6
747,10,12509714,12.406978,41.891707,65,8,7085.67151766,15
748,10,12509717,12.407093,41.891012,249,7,7074.73071385,16
749,10,17761313,12.483726,41.950334,51,5,6720.20519499,11
750,10,10084243,12.540404,41.90841,130,2,4473.9771921,15
751,10,10084240,12.542162,41.908695,127,2,4618.52869708,15
752,10,10363622,12.460496,41.905808,6,2,3161.43745937,15
753,10,12510715,12.412857,41.893377,224,2,6605.22010762,11
754,10,10414036,12.484645,41.873294,1,2,1980.34242483,19
755,10,12100929,12.504381,41.872169,21,3,2235.91175747,26
756,10,17781537,12.522473,41.925509,272,4,4653.8875237,11
757,10,17668385,12.585027,41.833671,2936,80,9930.80393164,160
758,10,17680416,12.556856,41.829588,314,14,8601.55506756,32
759,10,17692704,12.552659,41.83448,137,14,7959.56538564,30
760,10,17692705,12.547413,41.838602,1344,54,7329.73318256,51
761,10,12116615,12.532584,41.848629,780,37,5697.33432538,40
762,10,17732129,12.518865,41.856963,846,31,4296.2952491,52
763,10,17677344,12.509117,41.857672,1407,54,3869.52778618,76
764,10,17287200,12.496477,41.861175,1067,17,3239.16914568,87
765,10,17736993,12.496196,41.865523,1022,97,2756.63149276,82
766,10,17737013,12.496292,41.865868,1035,228,2719.52802139,84
767,10,17664287,12.607687,41.849483,130,4,10589.6367615,32
768,10,17740084,12.564252,41.822794,420,30,9574.6159791,37
769,10,17740045,12.564424,41.822514,503,10,9607.84447554,42
770,10,17740065,12.562297,41.824188,838,23,9352.34891778,49
771,10,17690400,12.550536,41.835537,9196,49,7757.63016691,866
772,10,12116987,12.516934,41.856957,712,17,4216.938866,48
773,10,17740063,12.560035,41.826176,215,12,9062.58664731,35
774,10,12116617,12.531388,41.848423,1546,6,5658.40640775,64
775,10,12116837,12.530934,41.850375,694,6,5459.89665447,38
776,10,12116356,12.513102,41.855588,866,24,4210.64016275,52
777,10,12118787,12.518336,41.85667,645,18,4302.06744554,45
778,10,12116618,12.528913,41.85112,239,10,5295.13063089,30
779,10,17287179,12.497964,41.863175,1436,80,3034.93017841,109
780,10,17736991,12.499221,41.880153,1620,118,1251.25910902,122
781,10,17689909,12.49643,41.871167,9,2,2138.25771746,29
782,10,17722400,12.498631,41.901097,754,67,1321.18583453,21
783,10,10412619,12.493795,41.907514,137,14,1929.91521822,7
784,10,10414269,12.493548,41.909275,65,6,2124.08670795,9
785,10,28143,12.493669,41.909563,8,3,2156.53327779,9
786,10,17764128,12.492464,41.917298,871,57,3012.83233457,15
787,10,17718323,12.495647,41.869488,434,12,2313.93182791,42
788,10,17722675,12.493133,41.910076,37,4,2211.65446597,7
789,10,17287219,12.497623,41.864212,821,92,2916.78134628,67
790,10,12116645,12.576866,41.817252,495,27,10718.0889115,41
791,10,17680927,12.582336,41.826435,227,11,10294.2373165,46
792,10,17736736,12.583795,41.828737,1496,14,10209.795238,93
793,10,17668127,12.590797,41.838531,195,13,9986.78871923,55
794,10,17777675,12.525499,41.817403,3561,122,8538.99258578,138
795,10,17777676,12.51965,41.818601,590,15,8266.88767512,23
796,10,17181963,12.522959,41.815033,618,38,8724.78010688,27
797,10,12115708,12.526675,41.81154,67,8,9187.68052938,21
798,10,17679135,12.528277,41.810355,163,15,9354.49390799,24
799,10,12115709,12.536079,41.805314,1486,47,10101.3170921,35
800,10,12065867,12.581777,41.820862,1311,65,10697.2817309,65
801,10,17680929,12.580438,41.822891,354,16,10458.0966838,45
802,10,17718049,12.591317,41.83944,366,4,9964.67455238,60
803,10,12115705,12.530981,41.808005,611,10,9674.40476781,29
804,10,17781004,12.561,41.915978,331,2,6378.18143148,20
805,10,30491,12.569427,41.818662,897,23,10201.6185623,52
806,10,17690401,12.541985,41.842299,571,50,6728.26335092,31
807,10,24372,12.529821,41.850663,259,7,5380.05068254,31
808,10,12116990,12.522579,41.855837,811,12,4566.16603004,52
809,10,12118790,12.523473,41.855724,418,16,4617.79160933,40
810,10,12092880,12.521776,41.85657,31,2,4461.51433828,29
811,10,17805068,12.51778,41.857778,353,8,4172.50407472,37
812,10,17677324,12.516429,41.855322,1444,82,4357.30793953,73
813,10,17677325,12.496789,41.857543,1581,75,3643.08693783,120
814,10,17287220,12.497915,41.860753,341,38,3300.41877944,42
815,10,12064549,12.5311,41.850054,149,4,5496.86465628,24
816,10,12116620,12.54201,41.841611,1713,49,6790.09122609,62
817,10,17690381,12.542188,41.842041,608,16,6761.24346337,31
818,10,17690380,12.552215,41.834445,688,23,7939.44909798,41
819,10,17680396,12.557177,41.829209,328,11,8651.10058178,34
820,10,12116210,12.560547,41.826763,1194,56,9038.10634237,65
821,10,12064546,12.532942,41.8487,332,8,5708.45151092,25
822,10,12117329,12.52647,41.853113,448,12,4997.60149061,40
823,10,12116359,12.51196,41.854386,696,19,4295.94118761,48
824,10,17677343,12.502076,41.85972,551,74,3477.83281049,50
825,10,17677323,12.500705,41.860869,442,13,3328.22492672,44
826,10,17740064,12.557128,41.830193,2366,60,8563.24327279,104
827,10,12117326,12.512563,41.857727,1537,71,3975.96055367,81
828,10,28892,12.511397,41.855472,98,3,4166.60027093,31
829,10,12116647,12.569218,41.817546,330,42,10287.6746685,35
830,10,17728267,12.596778,41.854061,127,6,9553.59096967,43
831,10,17728268,12.595856,41.849021,275,6,9734.44615581,47
832,10,17736717,12.584855,41.832273,171,3,10018.76092,52
833,10,17664307,12.606779,41.849824,95,2,10505.2780893,32
834,10,17664309,12.59857,41.85132,756,9,9818.92653305,64
835,10,17718029,12.590866,41.838849,82,2,9971.22756357,48
836,10,17736715,12.588784,41.835655,168,3,10039.9511336,49
837,10,17736716,12.582383,41.829203,157,3,10088.0507536,47
838,10,691,12.510642,41.857623,428,13,3921.91470701,39
839,10,10411994,12.495932,41.865762,53,5,2727.77937467,32
840,10,17680909,12.577808,41.822927,933,5,10303.6028689,61
841,10,17680907,12.581169,41.82667,127,3,10206.0398102,43
842,10,51253,12.578425,41.819737,215,5,10597.8757796,40
843,10,17287181,12.488809,41.865043,2920,23,2806.4813587,262
844,10,17677345,12.495884,41.858397,124,8,3541.68990075,40
845,10,17736479,12.486917,41.855436,939,31,3884.35646569,82
846,10,17736499,12.49075,41.854434,718,35,3971.72867995,64
847,10,17676831,12.490585,41.854625,472,21,3951.00465962,47
848,10,17736481,12.48057,41.851482,446,29,4406.95986448,52
849,10,12116067,12.477453,41.852776,927,72,4333.46173459,80
850,10,12101117,12.479022,41.847372,580,30,4880.65441074,57
851,10,17682700,12.478181,41.849762,78,2,4639.65820968,35
852,10,17676833,12.479062,41.846313,448,32,4994.56351165,49
853,10,17680159,12.479801,41.840964,329,9,5563.79826522,35
854,10,17681183,12.473864,41.841781,2398,29,5589.33225748,166
855,10,17681184,12.467186,41.842994,358,19,5640.73861341,30
856,10,17676084,12.463421,41.839093,2501,18,6160.34465383,165
857,10,17756939,12.450864,41.838189,78,2,6722.4416195,23
858,10,17756940,12.446013,41.834263,373,8,7304.33800016,24
859,10,17673740,12.438058,41.831818,497,12,7894.12289038,20
860,10,17663756,12.428367,41.83312,592,12,8268.15623136,17
861,10,17791502,12.417598,41.819696,1822,25,9989.35827595,31
862,10,17737247,12.420186,41.828032,553,15,9139.11338253,14
863,10,28593,12.495882,41.865261,216,18,2782.65475577,37
864,10,12092629,12.497228,41.858153,565,77,3579.64613799,51
865,10,17917216,12.468731,41.857428,1730,21,4131.11241882,129
866,10,17675807,12.478634,41.844603,226,9,5187.66190813,36
867,10,17491744,12.462624,41.839489,3163,34,6146.11270433,229
868,10,17737248,12.415516,41.820912,362,25,9993.29388408,13
869,10,12092626,12.493193,41.856565,1474,93,3733.55412099,116
870,10,12092628,12.497632,41.862747,149,23,3077.84881413,35
871,10,17683212,12.472362,41.854368,816,21,4308.57218539,61
872,10,17736501,12.478859,41.852004,710,24,4384.50446293,74
873,10,17916961,12.480876,41.856086,225,11,3903.66720827,39
874,10,17916959,12.48235,41.859728,324,11,3481.57883885,40
875,10,10396361,12.485445,41.863316,59,3,3037.3033062,27
876,10,17718304,12.488672,41.867057,288,9,2585.41791931,37
877,10,17736480,12.482697,41.848633,380,10,4682.68950957,47
878,10,12116427,12.485849,41.86115,184,9,3268.20954074,36
879,10,10396363,12.485929,41.865015,60,3,2844.40648376,27
880,10,10396362,12.485905,41.866414,64,4,2692.30409722,27
881,10,17287201,12.49028,41.865384,558,3,2758.59551644,50
882,10,17736500,12.485514,41.850892,348,12,4399.52270085,46
883,10,17737268,12.415491,41.818885,259,27,10168.9869585,10
884,10,17683233,12.451689,41.838749,742,15,6633.98566074,32
885,10,17783073,12.425594,41.832454,913,13,8473.74323274,18
886,10,17673759,12.460288,41.84083,1191,5,6092.1348731,58
887,10,17804576,12.599964,41.914922,572,21,9344.54206445,33
888,10,17670433,12.613424,41.921669,251,6,10639.0131508,30
889,10,17835531,12.415236,41.81959,195,7,10121.493268,10
890,10,17765643,12.417723,41.821462,146,4,9829.80662372,10
891,10,17548813,12.420376,41.830254,85,2,8943.57271646,9
892,10,17783071,12.44044,41.832035,414,5,7762.85090547,18
893,10,10411991,12.4958,41.865866,49,13,2715.11391932,31
894,10,17524235,12.495277,41.875281,343,33,1672.04624656,29
895,10,17507596,12.490124,41.879905,62,3,1155.09485076,19
896,10,17719564,12.492529,41.885288,567,9,542.831144034,35
897,10,10408643,12.494824,41.880852,580,47,1055.76838769,36
898,10,10408639,12.488473,41.886552,274,11,514.082949739,28
899,10,17765919,12.485764,41.886674,461,26,669.400839274,34
900,10,17505312,12.487362,41.884371,325,13,765.100544816,28
901,10,17280032,12.493427,41.889545,139,12,114.626842581,19
902,10,17717555,12.498686,41.889654,79,10,530.564030315,14
903,10,17693748,12.50094,41.887403,749,36,777.928811297,45
