,net,cell,lon,lat,range,samples,distanze
1296,10,10069524,12.526892,41.94506,162,30,6736.929889302705
1297,10,10086033,12.542216,41.951012,454,67,7923.885174350109
1298,10,10085492,12.523753,41.93589,601,107,5707.931069481046
1299,10,10414697,12.522908000000001,41.897708,539,82,2671.9836475124353
1300,10,12509144,12.497225,41.864185,9,3,2914.9583895364517
1301,10,10393029,12.533439,41.905852,252,24,3830.0763993298588
1302,10,10413406,12.5008,41.884142,554,73,970.9767529605375
1303,10,10087164,12.529404,41.943258,355,59,6650.15115181168
1304,10,10408646,12.496586,41.880369,10,4,1144.7774776272745
1305,10,10413246,12.506843,41.887815,162,29,1232.564965619289
1306,10,10085495,12.52845,41.940792,51,8,6370.975291040342
1307,10,10069527,12.529017999999999,41.942624,165,27,6572.913620169105
1308,10,10413242,12.508496000000001,41.889247999999995,86,13,1345.5209502687455
1309,10,10087165,12.537931,41.944905,35,7,7160.060209674441
1310,10,10397249,12.489248,41.898164,5,2,923.7104169540911
1311,10,12067445,12.467293,41.830276,248,41,6970.057571321614
1312,10,10413401,12.502659,41.890043,5,2,857.2749320355881
1313,10,12067451,12.469347,41.831129,0,2,6830.079820616643
1314,10,12092631,12.497533,41.863213,96,16,3025.4465491149076
1315,10,10413571,12.500571,41.893553000000004,61,4,780.11823793678
1316,10,10397250,12.487782000000001,41.897138,2,2,860.8086907817109
1317,10,12101123,12.473999000000001,41.839279,1040,140,5854.149849934983
1318,10,12509143,12.497847,41.862196999999995,7,2,3140.874701582838
1319,10,10086114,12.615389,41.898306,441,70,10252.188190987414
1320,10,10085294,12.608367,41.9245,164,25,10355.087696495733
1321,10,12090748,12.496233,41.829964000000004,179,46,6695.291472695521
1322,10,10084340,12.548044,41.966141,284,40,9620.417372149599
1323,10,10085293,12.615186999999999,41.911324,889,65,10461.700934718798
1324,10,10086563,12.615095,41.895969,832,54,10208.41928869193
1325,10,10086204,12.612217,41.884586999999996,437,29,9969.465307529046
1326,10,12066590,12.536256,41.801813,214,32,10470.229977086696
1327,10,10071750,12.544591,41.96948,248,36,9817.474182282975
1328,10,12120041,12.506517,41.827001,1035,149,7114.734044155156
1329,10,12115712,12.526228999999999,41.812658,1676,87,9058.134829589524
1330,10,12067540,12.504977,41.794592,328,43,10668.032752612793
1331,10,12091537,12.473732,41.803276000000004,16,3,9774.494992917433
1332,10,12117878,12.590413,41.837739,38,7,10011.662105772819
1333,10,12118501,12.591579,41.839801,194,30,9960.025237195765
1334,10,12099519,12.498895,41.795294,244,41,10552.324487722439
1335,10,12097183,12.594782,41.846038,661,65,9817.163157471421
1336,10,12116972,12.59896,41.858119,706,54,9540.844192043196
1337,10,10086206,12.613071000000001,41.885797,35,4,10032.705256135054
1338,10,10065103,12.584852,41.911004999999996,723,3,8018.454584164495
1339,10,12115707,12.498947,41.79545,7,2,10535.245192239898
1340,10,12117017,12.497014,41.79567,1091,106,10503.673952777124
1341,10,12100276,12.483896000000001,41.806344,138,24,9337.229270748028
1342,10,12118509,12.446117999999998,41.808785,11,3,9820.719205088497
1343,10,12118512,12.446484,41.808287,47,7,9859.886107075168
1344,10,12115875,12.483102,41.804885999999996,37,7,9503.811079958661
1345,10,10412050,12.520147999999999,41.884454999999996,112,3,2394.4835455548637
1346,10,12116165,12.510896,41.880621000000005,5,2,1870.8103074778428
1347,10,12118700,12.591286,41.841054,2514,253,9862.178112178335
1348,10,12118698,12.605226,41.850387,26,3,10361.956235515494
1349,10,12116309,12.453525,41.810292,174,29,9439.548475664064
1350,10,12118393,12.453332000000001,41.810171000000004,87,14,9457.659078246937
1351,10,10387836,12.478825,41.889466,752,110,1123.6579316475052
1352,10,10395503,12.473019,41.890060999999996,20,4,1602.811889934009
1353,10,12117296,12.50199,41.870642,178,23,2312.7442494298552
1354,10,10412656,12.475953,41.891794,10,3,1371.1160412521615
1355,10,12116170,12.49841,41.878515,49,5,1389.6977845474744
1356,10,12100929,12.502533,41.874269,251,38,1958.9533232772346
1357,10,10412655,12.478825,41.894868,225,39,1236.23435534932
1358,10,10372027,12.480927000000001,41.891382,345,50,955.9230403962274
1359,10,10387182,12.48178,41.889235,189,27,881.8423613466108
1360,10,10408645,12.485372,41.886781,468,105,689.5819401450049
1361,10,12460913,12.489261,41.877859,174,35,1391.2625656062949
1362,10,10401942,12.487654,41.895994,14,3,754.1051022689212
1363,10,10412885,12.500755,41.894335,94,13,838.1272867419345
1364,10,10412879,12.500088,41.895263,12,3,856.7611177985444
1365,10,17737503,12.464405000000001,41.870404,2,5,3192.897545856377
1366,10,12064363,12.454344,41.812607,890,166,9174.66247151892
1367,10,12091543,12.4737,41.803219,114,13,9781.16661452614
1368,10,12116505,12.459825,41.837521,276,31,6440.817114788444
1369,10,29472,12.474177000000001,41.850813,5,2,4624.236666120213
1370,10,12066622,12.466564,41.842157,584,83,5746.236470013732
1371,10,12098622,12.474492,41.850436,36,6,4655.460335242613
1372,10,29473,12.473436999999999,41.852087,13,3,4511.679604698192
1373,10,12509296,12.471585000000001,41.873862,1022,139,2499.4882313495696
1374,10,12494521,12.473949000000001,41.84778,274,32,4949.75238270985
1375,10,12496611,12.47218,41.845869,23,4,5197.486371658478
1376,10,12098623,12.473428,41.86268,373,53,3433.2429068649326
1377,10,12508958,12.470908,41.858874,233,32,3904.8800920759677
1378,10,12511545,12.475764999999999,41.877569,201,25,1962.2564499592963
1379,10,12118458,12.502914,41.8537,1748,15,4145.258548962555
1380,10,12510228,12.476871000000001,41.875944,113,34,2035.7796090093286
1381,10,12509144,12.496241,41.868175,477,71,2464.8004493139806
1382,10,12120038,12.504625,41.827473,1191,135,7038.542025217765
1383,10,12095231,12.520642,41.820355,552,51,8103.23175198698
1384,10,12116208,12.561047,41.82562,96,9,9163.207218173673
1385,10,12492745,12.381432,41.925025,391,23,9982.479557910703
1386,10,12488403,12.383268,41.919748999999996,246,15,9627.196310123009
1387,10,12511442,12.380946,41.933412,429,27,10414.531443302834
1388,10,12090748,12.496994,41.826563,447,69,7075.7981218565155
1389,10,12064440,12.555253,41.831261,820,92,8373.244469453919
1390,10,12090751,12.510629,41.827056,1374,139,7173.192806905529
1391,10,12119726,12.541607,41.837558,93,17,7133.7505692845225
1392,10,12116099,12.49558,41.828644,238,23,6839.382711775672
1393,10,23381,12.524969,41.946279,6,3,6794.554645463691
1394,10,12117880,12.58256,41.829477000000004,238,11,10078.554853127074
1395,10,12065868,12.580888,41.825251,151,10,10298.976533680334
1396,10,26468,12.50434,41.794767,305,20,10643.602043723648
1397,10,12083377,12.447818,41.801547,48,4,10515.000061942012
1398,10,30077,12.5986,41.858346999999995,596,3,9503.661436706598
1399,10,12479097,12.376269,41.860479,91,16,10183.451054255765
1400,10,12485821,12.374195,41.886029,8,2,9815.583513876278
1401,10,12511556,12.381153,41.847136,661,53,10394.448691858057
1402,10,12509815,12.383099000000001,41.852996000000005,403,57,9964.027848981634
1403,10,12510883,12.375096000000001,41.884686,173,27,9749.176194673944
1404,10,12509003,12.379109,41.882866,924,125,9432.158478007954
1405,10,12479095,12.37723,41.856183,396,60,10273.904447750214
1406,10,10065372,12.488468,41.986061,752,114,10655.296906635404
1407,10,12479098,12.378261,41.85198,227,43,10376.582315234054
1408,10,12479094,12.375079,41.863707,835,122,10167.335371928666
1409,10,12479091,12.377832000000001,41.854110999999996,15,3,10314.753232737772
1410,10,12485829,12.375981,41.870746999999994,874,76,9895.796973447574
1411,10,12511554,12.383628999999999,41.840871,218,15,10556.367403013082
1412,10,12510886,12.377614999999999,41.874472,1010,65,9680.181680805013
1413,10,12485826,12.379961999999999,41.878428,23,3,9417.492612693672
1414,10,12479092,12.379914999999999,41.852374,39,7,10233.365858426256
1415,10,10086117,12.615277,41.895911,138,11,10223.094292456475
1416,10,10034236,12.605912,41.873021,52,5,9618.254555437808
1417,10,10085135,12.611733000000001,41.884048,1239,93,9933.335202232933
1418,10,10084627,12.605153,41.872347,530,54,9571.763651184314
1419,10,10086115,12.615452000000001,41.901407,447,34,10293.203497787368
1420,10,10085246,12.606146,41.875574,10,3,9585.084931322579
1421,10,10062147,12.564248,41.965944,1552,100,10315.60676869022
1422,10,10086877,12.586545,41.952021,509,37,10405.306351595036
1423,10,10395507,12.472069,41.892283,59,5,1697.8307142949186
1424,10,10413517,12.472258,41.895653,21,4,1773.564619677228
1425,10,10413506,12.4728,41.897182,8,2,1798.1132328820036
1426,10,17658125,12.462313,41.900302,11,3,2733.3573027038233
1427,10,12511553,12.380907,41.850915,474,51,10226.453133489324
1428,10,12083377,12.438563,41.802803000000004,269,41,10682.30388633401
1429,10,12496223,12.394039999999999,41.875562,50,8,8318.243615566988
1430,10,12496229,12.394294,41.875091999999995,26,3,8307.964107067228
1431,10,17689119,12.487294,41.903147,37,6,1500.4371055609683
1432,10,12092045,12.508463,41.794389,112,16,10722.788098663299
1433,10,12116928,12.609994,41.854084,217,2,10558.43708984606
1434,10,12118395,12.465114,41.799558000000005,27,4,10315.34376418238
1435,10,12116206,12.562385,41.82436,259,37,9341.92893083652
1436,10,54281,12.496425,41.829694,244,49,6726.032294894306
1437,10,12094162,12.51783,41.826463000000004,91,28,7386.270707663725
1438,10,12090752,12.497515,41.82626,276,32,7111.88941748178
1439,10,12095231,12.510552,41.827177,527,71,7158.704551973325
1440,10,12107313,12.521983,41.827028000000006,97,13,7433.16315338933
1441,10,12093792,12.457804,41.823734,646,123,7916.776316945309
1442,10,12067452,12.46523,41.82632,137,21,7440.633499130118
1443,10,12119942,12.434989999999999,41.805115,440,104,10579.742473021171
1444,10,12096872,12.443223,41.814125,341,50,9379.597588437717
1445,10,12069763,12.444619,41.801079,323,31,10659.564679507565
1446,10,12085909,12.475521,41.833778,21,3,6417.443283100797
1447,10,17768205,12.476544,41.905019,83,4,2106.024875907416
1448,10,12510111,12.456209,41.857138,397,10,4738.681226696214
1449,10,12510152,12.391089,41.906599,22,4,8597.128391861512
1450,10,12100249,12.582556,41.86142,3,2,8142.18898117672
1451,10,12100246,12.582567999999998,41.861426,1,3,8142.84364470842
1452,10,17791285,12.454935,41.855978,787,7,4905.3883361030585
1453,10,17685024,12.453418,41.861058,2,3,4570.788976422571
1454,10,17213491,12.60705,41.909214,11,2,9751.569406863591
1455,10,17685535,12.455522,41.856555,778,48,4824.92033576602
1456,10,17791264,12.452012,41.85273,610,11,5338.481899479581
1457,10,17791284,12.463245,41.842712,2914,12,5798.30909472578
1458,10,17675316,12.479443,41.836488,3473,37,6058.0802761857885
1459,10,17675296,12.483798,41.835727,3275,62,6088.710892406039
1460,10,17599520,12.460955,41.855920000000005,1816,16,4610.713149025726
1461,10,12494522,12.44891,41.851805999999996,395,7,5581.575382074792
1462,10,17791265,12.457039,41.859485,584,4,4494.580894454048
1463,10,17685536,12.461698,41.865378,256,11,3748.394099030734
1464,10,17682701,12.441213000000001,41.885639000000005,3501,13,4272.37377252464
1465,10,17730336,12.438797000000001,41.89419,841,12,4465.15932901297
1466,10,17733919,12.458619,41.847359999999995,114,2,5517.777271537664
1467,10,12116096,12.494797,41.830042999999996,1,2,6681.811261227759
1468,10,17679373,12.476666999999999,41.838784000000004,3272,25,5854.097328202764
1469,10,17682208,12.449131,41.855762,372,4,5241.126297220025
1470,10,12496613,12.456318,41.855964,2,2,4834.769032603663
1471,10,12510114,12.455508,41.857056,100,2,4782.720926941924
1472,10,17213491,12.606967,41.909068,48,12,9741.350064929906
1473,10,17680142,12.451831,41.854476,370,2,5198.506803010811
1474,10,29301,12.455605,41.856105,11,3,4859.384695950542
1475,10,17684256,12.470597999999999,41.853967,390,14,4407.6096629542535
1476,10,17684257,12.480464999999999,41.871016,2214,27,2344.6935453163974
1477,10,17686579,12.486775999999999,41.888851,491,4,483.8498287376491
1478,10,12461831,12.48044,41.871441,44,2,2302.828065684685
1479,10,17687072,12.480364,41.871615999999996,15,2,2288.012857689081
1480,10,17772063,12.480447,41.87169,6,2,2277.6188970715007
1481,10,17594894,12.575452,41.848159,1,3,8330.455412334044
1482,10,17675315,12.495626,41.833490999999995,5,3,6301.645367004677
1483,10,12090747,12.494807000000002,41.829114000000004,41,2,6784.972699680313
1484,10,17678604,12.475182,41.847451,2016,13,4954.1463764612745
1485,10,17684255,12.454711,41.855142,312,5,4989.26091179203
1486,10,17226035,12.455554,41.858925,374,10,4622.416496214304
1487,10,17731083,12.529664,41.880688,20,4,3272.80645106653
1488,10,17760269,12.452063,41.850747,290,6,5509.2561927362685
1489,10,17185803,12.441808,41.878019,1190,11,4405.389950561544
1490,10,17695500,12.518458,41.923315,1,2,4272.010991851651
1491,10,17695499,12.519598,41.925059999999995,261,5,4487.037051138232
1492,10,47742,12.59336,41.933111,526,3,9643.723117972824
1493,10,28313,12.594999000000001,41.933172,390,2,9765.450891427081
1494,10,46381,12.590182,41.933027,9,2,9410.743405484058
1495,10,46388,12.590182,41.933027,9,2,9410.743405484058
1496,10,46382,12.590182,41.933027,9,2,9410.743405484058
1497,10,46389,12.590182,41.933027,9,2,9410.743405484058
1498,10,46383,12.590182,41.933027,9,2,9410.743405484058
1499,10,17739808,12.493944,41.986475,335,3,10697.300435256944
1500,10,17669665,12.481904,41.986287,438,5,10710.546088863433
1501,10,12492742,12.381477,41.924863,319,3,9972.082588746804
1502,10,12488402,12.384882000000001,41.912584,508,6,9256.922814039555
1503,10,12510881,12.383367999999999,41.902278,610,7,9141.732679751072
1504,10,12509001,12.380924,41.88704,106,2,9252.78050986105
1505,10,12485821,12.38032,41.880447,261,3,9359.394180141353
1506,10,12485823,12.375997,41.871189,693,9,9883.878840634585
1507,10,12479091,12.375430999999999,41.859999,494,6,10266.605005118397
1508,10,12479092,12.379026,41.85148,318,4,10341.644448513018
1509,10,12511553,12.381755,41.845209999999994,409,5,10450.73638142227
1510,10,12083380,12.443653,41.802114,97,2,10583.305340732604
1511,10,12083376,12.451394,41.800717999999996,75,8,10501.380003587296
1512,10,30072,12.597462,41.853839,658,3,9615.493397102466
1513,10,30071,12.597575,41.854216,615,2,9606.50185125232
1514,10,28753,12.598205,41.856351000000004,372,2,9558.296834268116
1515,10,30073,12.598205,41.856351000000004,372,2,9558.296834268116
1516,10,24029,12.596607,41.85095,243,2,9691.236671408982
1517,10,55443,12.593207000000001,41.843340000000005,651,3,9859.014289223898
1518,10,24023,12.594255,41.845375,408,2,9816.438381253132
1519,10,30223,12.588791,41.83665,664,3,9974.103319168808
1520,10,28272,12.591822,41.840603,159,2,9926.999847414516
1521,10,46751,12.58883,41.837284000000004,601,2,9934.87227422806
1522,10,51251,12.588791,41.83665,664,3,9974.103319168808
1523,10,30222,12.58692,41.834008000000004,213,2,10029.767711344892
1524,10,24183,12.584041000000001,41.829174,1176,3,10192.651018991943
1525,10,17767969,12.497776,41.898346000000004,54,2,1014.0310807132231
1526,10,17687839,12.480367999999999,41.892013,18,2,1013.6481775523011
1527,10,17686325,12.474419000000001,41.896583,118,2,1648.2024702407875
1528,10,17709323,12.408114999999999,41.892294,717,8,6993.1978994737065
1529,10,12119938,12.429960000000001,41.810855,1,4,10219.678858445219
1530,10,10362259,12.523437,41.904258,3747,3,3018.3726939255153
