,net,cell,lon,lat,range,samples,distanze
883,99,18717092,12.576327000000001,41.860911,28,4,7692.965878800764
884,99,18024008,12.451752,41.827884000000005,2831,26,7695.336312335814
885,99,18023308,12.450703,41.825216,685,7,8000.089252803674
886,99,18717251,12.543967,41.878836,14,6,4466.96486107391
887,99,21340171,12.53129,41.952678999999996,5,3,7657.9772448801605
888,99,19371414,12.442636,41.896783,10,3,4188.968099966077
889,99,18718383,12.556453999999999,41.852923,75,3,6742.076775727712
890,99,18064462,12.485853,41.869978,118,11,2306.6284422997605
891,99,6255305,12.452549000000001,41.979457000000004,6524,18,10451.389990055299
892,99,18060964,12.456864999999999,41.850137,345,19,5333.243922296125
893,99,21340616,12.524593,41.961739,315,20,8387.3243062838
894,99,21340613,12.524094999999999,41.961562,280,9,8355.578398976095
895,99,21338462,12.500031,41.905052000000005,16,4,1771.855283525414
896,99,19385612,12.442006,41.93445,64,7,6451.206039843195
897,99,18064456,12.457955,41.830293,1562,3,7237.512192474531
898,99,21340615,12.522936999999999,41.959689000000004,312,15,8127.916968339088
899,99,16717775,12.619781,41.874569,79,3,10719.786940814913
900,99,16751556,12.617599,41.871133,239,2,10610.798956877832
901,99,18060935,12.464671000000001,41.864042,5003,8,3700.7785775282737
902,99,18066396,12.466656,41.843252,1500,8,5630.636297237517
903,99,18717254,12.543802000000001,41.877725,3,5,4490.310733819264
904,99,18719698,12.540471,41.89053,164,4,3995.4721048120373
905,99,18719707,12.536727,41.891732,357,3,3688.582339154864
906,99,21305478,12.518066000000001,41.895456,596,14,2214.881802014904
907,99,21300558,12.516196,41.889668,386,6,1981.431548253247
908,99,21960614,12.405755000000001,41.910534000000006,557,4,7531.620416843759
909,99,21964855,12.387005,41.887338,206,2,8747.190690437055
910,99,21992979,12.393171,41.846869,4246,2,9534.472527878042
911,99,19342686,12.439969,41.887888000000004,559,6,4353.165359599983
912,99,19371415,12.432819,41.89917,1207,55,5038.823301599677
913,99,19371412,12.428175999999999,41.900667999999996,1101,24,5450.10570116468
914,99,19375164,12.446603,41.910282,33,3,4403.066387695931
915,99,19375167,12.446414,41.910214,34,3,4412.7761419818
916,99,19375165,12.446837,41.910575,4,5,4402.9969419938
917,99,18024056,12.465955000000001,41.842649,3867,18,5714.734674408171
918,99,21340612,12.523475,41.959583,88,4,8130.8022262984905
919,99,18725752,12.485412,41.870241,6,2,2287.1479320213034
920,99,21994014,12.44425,41.824836,1534,7,8282.734347528924
921,99,21994017,12.446828,41.818346000000005,1643,4,8827.436274259646
922,99,21993982,12.432066,41.814846,501,6,9749.111389403059
923,99,21954822,12.384329,41.915974,233,3,9408.66917673986
924,99,21996737,12.409862,41.962358,354,3,10539.274046393712
925,99,19334089,12.422639,41.939979,253,2,8001.9695129110705
926,99,19373626,12.440623,41.934709999999995,504,6,6547.835466424703
927,99,19363182,12.442014,41.934435,33,2,6449.506734273111
928,99,19342683,12.440327,41.884622,5,2,4359.973056137046
929,99,18064036,12.440339999999999,41.882469,22,2,4399.1754489760515
930,99,18064053,12.44064,41.881304,80,3,4401.931650582299
931,99,18071681,12.453173,41.852251,331,3,5320.609710716932
932,99,18024009,12.456635,41.840377000000004,331,2,6274.864220558652
933,99,18023304,12.449382,41.832007,1348,16,7379.392566901783
934,99,18023301,12.445689999999999,41.832025,98,8,7530.5999976034345
935,99,18023307,12.449386,41.830791999999995,482,7,7497.680734687394
936,99,22004691,12.441721000000001,41.819511999999996,538,11,8902.717607873941
937,99,21996666,12.441149000000001,41.803615,72,4,10511.764557109924
938,99,18718865,12.545482000000002,41.86169,243,10,5429.1419552880425
939,99,18718868,12.544323,41.861162,349,21,5386.140340464095
940,99,18716687,12.558931,41.831263,102,12,8566.94668646539
941,99,18716681,12.558993,41.830853999999995,65,2,8605.014636358961
942,99,18716684,12.559233,41.831322,29,4,8578.157744621712
943,99,18064032,12.454138,41.874241,559,3,3630.6010034387878
944,99,18061613,12.483278,41.866890999999995,2346,7,2692.9288081563186
945,99,18024005,12.453692,41.831352,898,3,7278.50131613476
946,99,18061772,12.482596000000001,41.868257,405,4,2564.8518981439092
947,99,18063006,12.492792,41.868987,573,3,2353.4601732516844
948,99,21964856,12.389491,41.863779,1249,10,9026.108666105352
949,99,18717257,12.543478,41.879064,24,6,4420.896363092432
950,99,19371426,12.466073,41.931164,41,3,5047.298530699492
951,99,18063488,12.502365,41.815897,1594,11,8291.838774890157
952,99,18063069,12.450683999999999,41.816446,128,2,8889.23155604532
953,99,22002641,12.453542,41.804590000000005,134,3,10036.738433678851
954,99,22002642,12.452524,41.803736,22,3,10153.836639280644
955,99,18024002,12.453942,41.829702000000005,1224,26,7434.5355055279615
956,99,18062916,12.481554,41.868087,623,13,2611.1334924410658
957,99,18061775,12.481667999999999,41.866695,502,10,2753.84318752141
958,99,18725301,12.560364,41.862759000000004,3,4,6416.0240653448545
959,99,18678757,12.587174000000001,41.87138,53,6,8144.4927688376065
960,99,19371271,12.421237,41.901544,432,62,6033.458608350069
961,99,19372762,12.421141,41.901659,959,676,6043.927074472595
962,99,21339946,12.475451,41.900690999999995,4311,24,1824.0245476030823
963,99,13844738,12.509338,41.877003,41,13,2032.8396576401278
964,99,19334781,12.416139,41.898031,1501,12,6382.974508783207
965,99,18719713,12.540767,41.885729,8,2,4050.1820105708816
966,99,18719719,12.540975999999999,41.885927,3,2,4064.7829875034063
967,99,18063346,12.484428,41.880919,38,2,1219.3187754697792
968,99,18063495,12.497733,41.838946,10733,10,5707.466146401911
969,99,21992976,12.386244,41.890223999999996,3240,51,8804.483905674097
970,99,18719913,12.536673,41.857682000000004,267,2,5154.929377367601
971,99,6230392,12.531667,41.977726000000004,24,5,10257.323647594396
972,99,18023312,12.482963,41.811339000000004,4,3,8790.614532567093
973,99,21992973,12.395667,41.893648999999996,2241,9,8031.509620127767
974,99,19372765,12.421000999999999,41.901340000000005,3266,194,6047.932402837126
975,99,19372061,12.423827000000001,41.90189,227,15,5831.901878851291
976,99,19372054,12.427306,41.901523,1083,14,5541.449264482043
977,99,19372051,12.423618,41.9019,213,2,5849.056571392272
978,99,19372768,12.421562,41.901478000000004,410,29,6005.554391043793
979,99,19374353,12.420993,41.901841999999995,376,19,6060.239051566593
980,99,18064453,12.463861999999999,41.834692,934,31,6600.103713137673
981,99,21997004,12.383246,41.889793,14,6,9053.423981838681
982,99,21339524,12.482152000000001,41.905815999999994,0,2,1931.9306409049477
983,99,18066392,12.484484,41.849683,1691,72,4544.193282300164
984,99,18064172,12.492295,41.857862,215,4,3588.811086746453
985,99,21339936,12.480592,41.90419,290,4,1836.5351502269732
986,99,18029433,12.491271000000001,41.857965,1,2,3578.4516449395705
987,99,18719692,12.54157,41.888536,9,2,4090.5909597057253
988,99,18681548,12.530859,41.912257000000004,96,4,4029.5865508228753
989,99,18721857,12.533027,41.908596,193,5,3948.5874730538967
990,99,21339548,12.503721,41.8996,71,2,1410.601480334943
991,99,18060966,12.455164,41.84806,9,2,5603.591727624912
992,99,18063325,12.473581,41.890526,375,7,1556.609692149878
993,99,18063328,12.47702,41.892134999999996,2843,74,1289.2387433205142
994,99,18060943,12.468682000000001,41.882509000000006,234,2,2139.459875693427
995,99,18719664,12.529333,41.873629,13,2,3579.04180471771
996,99,18719661,12.529364999999999,41.873633,9,2,3581.093356551418
997,99,19398142,12.420946,41.901559999999996,4,4,6057.4446225995625
998,99,18061626,12.424082,41.877902,15,5,5826.394586504083
999,99,21961715,12.394081,41.854473999999996,3051,14,9069.068401245971
1000,99,19374362,12.40287,41.904508,3709,2,7592.635945904446
1001,99,19371383,12.425059,41.930676,57,4,7168.681748629395
1002,99,21996671,12.483427,41.806112,1,2,9365.91967135819
1003,99,21339942,12.481111,41.900393,71,3,1468.170153584938
1004,99,18064082,12.438852,41.850755,6,4,6235.375545512417
1005,99,21994747,12.395154,41.87928,17,5,8155.943008670189
1006,99,21992975,12.389211,41.891731,2837,31,8559.890581004533
1007,99,18024051,12.44625,41.868394,14,5,4525.777280742907
1008,99,19371353,12.410836999999999,41.893545,1246,21,6773.621723461859
1009,99,18064035,12.454536000000001,41.869085,16,3,3915.158863136245
1010,99,18063348,12.496414999999999,41.880594,355,21,1116.6417947305872
1011,99,21961831,12.4401,41.933307,210,2,6459.972989869149
1012,99,18060968,12.453433,41.827220000000004,8,2,7702.149873729437
1013,99,21984791,12.452924000000001,41.826934,57,9,7748.7547079802125
1014,99,21306848,12.515338999999999,41.898212,107,8,2107.848181934444
1015,99,21300557,12.517222,41.894773,420,20,2127.9544340987686
1016,99,21299771,12.505345,41.88734,115,18,1124.9979899140003
1017,99,21340415,12.496997,41.885481,117,5,649.2787951315006
1018,99,21340412,12.496453,41.88435,204,7,731.6753540396033
1019,99,18064461,12.496039999999999,41.876032,418,12,1600.5413604196922
1020,99,18063001,12.49702,41.863826,244,9,2952.1571744494704
1021,99,18063421,12.497066,41.859264,200,8,3455.517516154739
1022,99,18064471,12.488434,41.852961,88,4,4145.808367801847
1023,99,18064472,12.481292999999999,41.84786,540,11,4788.243162149545
1024,99,18061211,12.474347,41.8386,805,11,5919.6536274157
1025,99,18064481,12.47395,41.836025,159,10,6204.86355981885
1026,99,18061217,12.473998,41.836869,944,9,6113.047558272844
1027,99,18064482,12.467336999999999,41.83393,131,3,6582.622836311083
1028,99,18064452,12.465985,41.831993,74,6,6822.3045233790735
1029,99,18064459,12.457942999999998,41.829889,522,10,7279.1633454303
1030,99,21348111,12.520149,41.903704,313,10,2754.5783169968345
1031,99,18719703,12.518003,41.901796999999995,11,2,2491.093128979365
1032,99,21300551,12.515880000000001,41.894301,601,16,2007.4044173692487
1033,99,18064464,12.496456,41.874813,67,5,1740.0683277431256
1034,99,18063009,12.496246000000001,41.869116999999996,428,17,2361.179813325606
1035,99,21306845,12.514256,41.899545,114,9,2096.2207257970567
1036,99,21306842,12.514845,41.898922999999996,248,5,2106.0332506951
1037,99,18064451,12.466735,41.833071000000004,135,3,6688.951556810512
1038,99,21299777,12.505831,41.887436,68,5,1160.93982448999
1039,99,21338977,12.511621,41.890407,70,6,1601.144406131303
1040,99,18728351,12.546525,41.914343,103,5,5237.267334914596
1041,99,18718378,12.545483,41.914542,142,26,5174.7393299491205
1042,99,18717194,12.541855,41.912603000000004,503,22,4805.636518409208
1043,99,18717195,12.538127000000001,41.910025,95,3,4393.54141950457
1044,99,18717196,12.536259,41.910140000000006,245,13,4266.801902714546
1045,99,21338544,12.524113,41.90741,92,5,3258.9822343669684
1046,99,21305477,12.517878999999999,41.901717,25,4,2477.6897032775337
1047,99,21305471,12.516796000000001,41.901214,290,6,2371.88155672373
1048,99,21305474,12.516011,41.900239,305,13,2260.9121516804425
1049,99,18721851,12.533362,41.908774,126,2,3982.604576719802
1050,99,21300554,12.515071,41.894415,306,6,1945.1271098248953
1051,99,21340418,12.496033,41.884434000000006,131,5,707.6235134473088
1052,99,18064467,12.496183,41.875060999999995,207,6,1708.6850089949096
1053,99,21329121,12.519867,41.903332,148,6,2712.5169076267725
1054,99,18063007,12.497204,41.864217,219,9,2911.196115544693
1055,99,18064488,12.476884,41.844731,53,5,5207.654004574379
1056,99,21305476,12.515663,41.898049,40,3,2124.7193438562867
1057,99,18072723,12.469211999999999,41.842052,205,8,5679.037759085626
1058,99,21300555,12.515758,41.892125,150,5,1956.3004812580825
1059,99,18072722,12.473105,41.841985,115,4,5585.227798368524
1060,99,18026643,12.481981,41.843284000000004,26,2,5278.407281664812
1061,99,19374936,12.482304,41.926518,8,3,4121.726401961832
1062,99,18719721,12.518434,41.916515000000004,1187,11,3640.299419065125
1063,99,18719724,12.516713000000001,41.916179,1,5,3526.5572402097887
1064,99,19374937,12.488391,41.9395,24,2,5488.5720741853265
1065,99,19373008,12.48515,41.941813,742,28,5766.594569223015
1066,99,21306349,12.501125,41.940814,1638,26,5671.894456914669
1067,99,19334049,12.484726,41.952331,415,10,6932.76061092628
1068,99,19373002,12.483367999999999,41.941012,731,34,5695.518044303852
1069,99,19374404,12.492038,41.939639,647,17,5494.323094712452
1070,99,19374407,12.494238000000001,41.9396,1463,10,5492.216607625241
1071,99,21306343,12.501684,41.93977,188,7,5563.197694084363
1072,99,21340559,12.518765,41.936646,661,15,5608.380732153306
1073,99,21343206,12.52623,41.930252,11,2,5265.665737523653
1074,99,21343203,12.527728999999999,41.927611999999996,188,6,5090.963191103492
1075,99,18681541,12.530028999999999,41.92131,628,7,4663.1094759541
1076,99,18718763,12.539748,41.918141,437,11,5012.952795460641
1077,99,18718769,12.542264999999999,41.917362,629,8,5127.068564253931
1078,99,18718374,12.545468,41.914563,100,12,5174.898608463375
1079,99,18718372,12.545442,41.914664,123,25,5178.941189676509
1080,99,18718375,12.545152999999999,41.914712,30,17,5161.362523839208
1081,99,21306346,12.508206,41.937709999999996,141,5,5441.789903937935
1082,99,21347933,12.51547,41.939176,39,2,5771.444059171511
1083,99,18718768,12.546244999999999,41.915766999999995,173,14,5300.409988472148
1084,99,21340583,12.516914,41.938854,32,2,5778.911703186891
1085,99,18718371,12.546165,41.914722,118,9,5233.438391574794
1086,99,18717191,12.540929,41.91222,475,13,4717.8879787322985
1087,99,21343201,12.545715,41.915487,104,152,5246.621528633161
1088,99,18719286,12.546514,41.914057,95,15,5220.2777640000195
1089,99,18719283,12.546558000000001,41.914053,24,4,5223.197032509371
1090,99,18718766,12.539282,41.918420000000005,277,8,5002.035270907196
1091,99,21343208,12.533936,41.919975,160,6,4782.704309495841
1092,99,21337524,12.527382000000001,41.921544,104,6,4538.643383535682
1093,99,21343209,12.526914999999999,41.928777000000004,459,9,5159.3164361223435
1094,99,18717192,12.540594,41.910905,585,3,4619.6720674483595
1095,99,18717198,12.545963,41.913885,24,3,5171.201939708246
1096,99,21348871,12.545701,41.915315,12,3,5235.430746897784
1097,99,18721853,12.529566,41.900453000000006,183,5,3294.2117763961287
1098,99,21348872,12.545633,41.915242,11,3,5226.336668855314
1099,99,21300552,12.521481,41.889267,620,9,2421.3571264214083
1100,99,21300548,12.530216000000001,41.921011,83,3,4649.0141516750155
1101,99,21340558,12.526876,41.929776000000004,174,5,5250.116999449514
1102,99,18717197,12.539667999999999,41.911457,24,2,4584.518532428475
1103,99,21300545,12.527121000000001,41.924234000000006,194,6,4758.6641719170075
1104,99,18719709,12.524411,41.897622999999996,132,2,2787.8968403953345
1105,99,21343202,12.537013,41.919164,78,3,4910.611625945822
1106,99,19371274,12.415662,41.899386,2777,15,6444.302712133248
1107,99,21339944,12.482650999999999,41.902125,60,4,1551.6466009416736
1108,99,6255308,12.470344,41.983494,5,2,10524.520179213516
1109,99,19371381,12.425668,41.930485,5,2,7116.052157915733
1110,99,18060996,12.415303,41.885613,2051,27,6413.049115273789
1111,99,19373013,12.463543,41.902934,0,2,2777.792263349737
1112,99,19363892,12.463560000000001,41.902929,2,4,2776.2957095161287
1113,99,13872641,12.527637,41.879160999999996,10,5,3175.418415158275
1114,99,19398145,12.423977,41.902381,189,11,5832.185122507184
1115,99,19398144,12.426095,41.902729,4056,11,5670.753825327626
1116,99,21364216,12.483442,41.902084,494,7,1514.7233881105167
1117,99,19372764,12.419027,41.904429,140,22,6285.755775940018
1118,99,19374356,12.417839,41.904881,91,2,6393.831233035209
1119,99,19334845,12.421194999999999,41.901759000000006,4,5,6041.898366161753
1120,99,24586843,12.49744,41.805165,7,2,9451.394799285885
1121,99,19334784,12.389814999999999,41.889519,1480,8,8508.47085431877
1122,99,19374341,12.414468,41.907115000000005,113,2,6729.682255207537
1123,99,19339356,12.403132000000001,41.921227,344,4,8165.380100684673
1124,99,21956361,12.402166000000001,41.920127,339,2,8187.754762296859
1125,99,21956365,12.391533,41.916426,705,9,8857.557826223327
1126,99,21956364,12.397434,41.920869,326,6,8580.370723563763
1127,99,21992804,12.38212,41.906385,337,2,9321.176837557254
1128,99,18717162,12.590187,41.863712,31,7,8638.39442401392
1129,99,18717091,12.590086999999999,41.863796,0,2,8627.411353571246
1130,99,24616437,12.588086,41.856664,810,8,8777.252514601487
1131,99,18061569,12.506944,41.876805,2854,62,1917.227142278345
1132,99,18064522,12.507744,41.819063,757,9,8001.24881952596
1133,99,21994737,12.559218,41.831401,2,2,8570.664060123825
1134,99,18064528,12.506503,41.822437,605,16,7614.950480525376
1135,99,21339541,12.503516000000001,41.899563,44,8,1396.1863599872188
1136,99,21305473,12.507916,41.897318,127,2,1517.4405739249426
1137,99,18717261,12.530736,41.88395,275,5,3261.584004528849
1138,99,18719671,12.536696000000001,41.877889,308,8,3926.984586452294
1139,99,21339542,12.504375,41.899572,29,3,1445.28212568484
1140,99,18719729,12.520506,41.915355,16,3,3645.3870675122234
1141,99,24605033,12.566061999999999,41.834564,99,2,8696.325458060497
1142,99,18023311,12.504725,41.820157,23,2,7844.515730688003
1143,99,21337522,12.52416,41.920241,1,5,4257.731395591958
1144,99,21341054,12.468747,41.89885,499,3,2181.6007266258453
1145,99,19386213,12.411769999999999,41.914431,40,2,7207.3137375335245
1146,99,21341229,12.486774,41.898477,1428,16,1031.2001608256576
1147,99,21300875,12.48471,41.896709,237,7,962.8203991999264
1148,99,21341214,12.487449,41.89258,867,11,485.4209057207916
1149,99,21341215,12.484949,41.894829,151,3,801.7233002046079
1150,99,21340419,12.487227,41.892471,638,50,494.5461928237756
1151,99,18063347,12.491194,41.889340999999995,7,4,132.07703393441957
1152,99,18063341,12.488217,41.896673,1916,66,798.6209597978793
1153,99,21339946,12.482838000000001,41.901619000000004,563,5,1495.6138201862168
1154,99,21339944,12.494187,41.907408000000004,1299,8,1920.499731181072
1155,99,21338469,12.501428,41.909355,253,16,2260.346548868432
1156,99,21338466,12.501994999999999,41.910016999999996,57,3,2345.4493944744636
1157,99,21338081,12.498510000000001,41.909395,39,3,2195.7188263697394
1158,99,21341213,12.473751,41.88998,19,16,1542.1626031453777
1159,99,21339998,12.493129,41.903178000000004,2006,41,1445.9991251779365
1160,99,18061611,12.484424,41.877883000000004,28,3,1514.632743513515
1161,99,18695714,12.561115,41.891563,5,2,5710.620836142997
1162,99,18679694,12.565398,41.829905,17,3,9034.210428798688
1163,99,18679697,12.565381,41.829862,2,2,9036.803711198218
1164,99,21343145,12.507508,41.913369,972,5,2867.730718507226
1165,99,13803265,12.429165,41.833346999999996,3829,15,8206.339625430717
1166,99,12823042,12.44586,41.826006,471,11,8104.602652190972
1167,99,13809921,12.450292999999999,41.831626,1621,9,7380.401374049872
1168,99,12840962,12.456818,41.834489000000005,148,4,6851.770251504796
1169,99,12840961,12.460134,41.838306,819,10,6350.907463829903
1170,99,13926145,12.472814999999999,41.8463,495,18,5135.30780934714
1171,99,13786370,12.476914,41.8522,467,17,4407.60891466178
1172,99,13786369,12.478401,41.857833,165,4,3773.5808020704576
1173,99,13807874,12.482077,41.864739,702,6,2950.424399515345
1174,99,13926147,12.461755,41.839946999999995,1419,25,6129.078828126686
1175,99,13837058,12.480476,41.861896,359,2,3291.317423168921
1176,99,13837059,12.483292,41.869456,677,5,2420.2905141564192
1177,99,13807873,12.480698,41.873415,484,18,2096.8772222539897
1178,99,12823041,12.444772,41.833244,685,12,7454.880615342525
1179,99,18061616,12.478019999999999,41.87297,69,3,2249.894233636349
1180,99,13818370,12.469656,41.872445,138,4,2723.8994273614794
1181,99,12828930,12.461262,41.86979,319,12,3431.668354959554
1182,99,13786371,12.459305,41.858449,550,11,4464.554489072743
1183,99,13787137,12.457413,41.85352,939,7,4997.659553829045
1184,99,13787139,12.451433,41.841204,910,16,6411.916369809512
1185,99,12823043,12.435539,41.834193,3113,18,7803.536734742387
1186,99,13809153,12.41715,41.828716,1289,29,9250.071526641505
1187,99,12828929,12.47124,41.872597999999996,672,23,2622.0890560776024
1188,99,13866753,12.46221,41.866048,117,4,3664.9287972471984
1189,99,13866755,12.462702,41.862874,255,4,3904.233634329204
1190,99,12818435,12.457188,41.856339,274,7,4757.4712373419325
1191,99,12818434,12.456002999999999,41.852886,133,4,5123.215447418631
1192,99,13876738,12.484617,41.871938,41,2,2124.1809094556497
1193,99,12840963,12.452514,41.842508,295,8,6241.5107243182565
1194,99,6264705,12.495337,41.974123999999996,4,3,9327.935017188081
1195,99,18716689,12.5583,41.833606,348,7,8335.28341349443
1196,99,18716686,12.558857000000001,41.832628,132,2,8447.660571892993
1197,99,18716687,12.5591,41.831536,15,3,8552.891281620517
1198,99,18064466,12.487719,41.875346,3,8,1690.75620748063
1199,99,18061615,12.485228999999999,41.871919,22,2,2111.4509215976955
1200,99,18062915,12.480528999999999,41.861832,85,3,3296.7914864859013
1201,99,18024004,12.458886,41.836201,109,3,6606.624472415452
1202,99,13809154,12.42583,41.811593,458,9,10328.332629698967
1203,99,18064081,12.450044,41.829221000000004,55,2,7626.337405125248
1204,99,21339332,12.49892,41.896054,152,7,851.875021006429
1205,99,21338062,12.499986,41.895514,374,21,869.2013852291574
1206,99,21340413,12.498717999999998,41.894729999999996,49,3,732.9056376361523
1207,99,21299773,12.501047,41.89382,184,15,829.0464504383517
1208,99,21340411,12.498663,41.890613,190,8,527.7779022055046
1209,99,21338063,12.498013,41.897271999999994,25,2,918.7351062634501
1210,99,21338972,12.503028,41.895643,70,3,1075.7365429411084
1211,99,21299772,12.501888000000001,41.887890000000006,427,13,832.7264064490047
1212,99,21299771,12.504907000000001,41.886975,115,2,1102.5327721913245
1213,99,21338052,12.503142,41.895706,59,4,1087.4957595509552
1214,99,21339543,12.498509,41.895948,121,2,821.1638294155493
1215,99,18719912,12.550021000000001,41.858102,1,6,5968.592701781453
1216,99,18717683,12.54906,41.838466,132,4,7427.499551143054
1217,99,13877763,12.444028,41.801424,241,6,10642.401449151363
1218,99,13877761,12.45453,41.808694,988,19,9578.902942946976
1219,99,13841154,12.450965,41.806078,55,2,9952.173465625385
1220,99,13840898,12.457765,41.811657000000004,704,5,9181.074721598505
1221,99,13851394,12.460718,41.813904,42,2,8868.680845855577
1222,99,13851395,12.463399,41.818843,459,13,8278.9150839183
1223,99,13876482,12.469389,41.830615,310,10,6883.950794741073
1224,99,13876483,12.466034,41.837728000000006,830,24,6220.840220318656
1225,99,13787649,12.435533,41.849908,332,8,6498.875978120835
1226,99,13787650,12.436422,41.844021000000005,391,10,6915.410839514958
1227,99,12830977,12.434963,41.851796,53,3,6391.519874720155
1228,99,18060974,12.435275,41.855265,58,2,6121.108329523467
1229,99,21339945,12.481716,41.90078,104,4,1471.0469753148445
1230,99,21339544,12.502892999999998,41.900328,0,2,1428.454068042233
1231,99,18703953,12.559051,41.831461,4,2,8556.603733066986
1232,99,18719321,12.566019,41.896921999999996,1,5,6161.044929340182
1233,99,19334785,12.41849,41.899728,1044,20,6219.058161692247
1234,99,24586847,12.505586,41.821519,9,5,7704.458840788809
1235,99,18719722,12.523363,41.912,1,5,3536.683979077391
1236,99,21339952,12.480703,41.907641999999996,53,4,2166.988282575525
1237,99,21339526,12.480181,41.90824,32,5,2245.7655664600793
1238,99,18717274,12.571875,41.85188,255,26,7854.753187560058
1239,99,18717271,12.571968,41.850912,283,15,7919.973263014709
1240,99,24616801,12.577667,41.853083000000005,890,24,8195.069599462366
1241,99,24616434,12.588614,41.853859,163,10,8953.094614247124
1242,99,18683795,12.587326,41.85388,31,3,8856.702516389314
1243,99,24616433,12.588697,41.853453,388,28,8979.660964703833
1244,99,24616431,12.588391,41.853815999999995,434,34,8938.729878231095
1245,99,24616436,12.589936,41.853189,326,14,9084.653620650806
1246,99,24616306,12.588716999999999,41.845448,554,16,9418.703069588551
1247,99,24616334,12.591094,41.847865000000006,143,11,9450.481498988649
1248,99,24616805,12.587872,41.845682000000004,253,11,9345.392060627979
1249,99,24616802,12.584527,41.847993,572,3,8974.119341068914
1250,99,24616336,12.589902,41.843236,1665,32,9633.263384198917
1251,99,24577116,12.587565,41.844435,8,2,9397.97562233079
1252,99,24616303,12.588676,41.845224,612,11,9428.97297249407
1253,99,18742794,12.573088,41.849848,71,11,8062.8459170149345
1254,99,18717275,12.572082,41.850478,287,160,7954.510851300679
1255,99,18717272,12.57213,41.850351,223,52,7965.65729315417
1256,99,24616333,12.572103,41.849801,30,3,7997.906450616103
1257,99,18685356,12.572189,41.850052000000005,0,2,7988.222953972933
1258,99,18717276,12.571828,41.852599,293,21,7808.469576455458
1259,99,18717273,12.568742,41.853640000000006,221,8,7530.200508529809
1260,99,24618166,12.572196,41.850056,0,2,7988.457272642415
1261,99,21997005,12.380497,41.869931,1442,14,9551.297819756102
1262,99,18688245,12.562011,41.857772,100,14,6812.554247162629
1263,99,18688242,12.561888,41.85795,1,2,6793.443239308765
1264,99,18683792,12.587913,41.854455,186,4,8871.34540984815
1265,99,21339941,12.421292999999999,41.901418,8,5,6026.003856323074
1266,99,18685355,12.578027,41.856463,96,3,8039.192915441444
1267,99,18717092,12.583662,41.852276,186,6,8672.122322222976
1268,99,24616804,12.580258,41.854469,171,4,8307.060161600455
1269,99,24616115,12.582597999999999,41.825736,316,28,10363.53545321724
1270,99,24583256,12.504817,41.794782,605,30,10645.72946472492
1271,99,24616384,12.578436,41.819384,457,46,10627.479531395267
1272,99,24616305,12.588953,41.835509,285,26,10060.932224387561
1273,99,24615916,12.587007,41.832538,63,7,10137.796260898622
1274,99,24616304,12.591556,41.839290000000005,545,20,9990.46994085307
1275,99,24616114,12.58545,41.830257,215,19,10201.426570449436
1276,99,18719705,12.530213999999999,41.889099,21,13,3146.315094680168
1277,99,18719702,12.530186,41.889198,1,2,3143.5925059634505
1278,99,24579694,12.507483,41.794445,156,12,10706.745221353756
1279,99,19372785,12.436706,41.897288,182,5,4683.389841767091
1280,99,13863425,12.579168,41.91035,57,25,7546.196730793019
1281,99,21364216,12.47373,41.910381,1407,6,2724.0300332923252
1282,99,18063437,12.475861,41.882183000000005,61,14,1629.7910040484091
1283,99,18060961,12.469816,41.864058,72,3,3450.5974714549006
1284,99,18064055,12.443088000000001,41.871415999999996,689,9,4587.7476301300985
1285,99,27239561,12.494816,41.830321000000005,127,2,6650.997114693359
1286,99,27237056,12.493985,41.830581,168,4,6620.342199511451
1287,99,27237053,12.494855000000001,41.829701,35,2,6719.927940284062
1288,99,18023122,12.449027000000001,41.852211,20,2,5540.993038865805
1289,99,18053052,12.454974,41.853551,619,10,5115.0218578126005
1290,99,18683561,12.579242,41.910215,33,4,7547.631581119863
1291,99,18024003,12.486488,41.835309,2078,6,6113.059178479466
1292,99,18027519,12.417849,41.881845,398,4,6250.712291076298
1293,99,27239564,12.492061999999999,41.830038,77,5,6679.265944924261
1294,99,21346672,12.482168,41.901709999999994,227,9,1534.0648913546465
1295,99,27239567,12.472294,41.842231,2393,18,5578.755411148849
1296,99,18070052,12.45572,41.856155,61,8,4849.071388861723
1297,99,19375102,12.46033,41.895601,4,2,2723.322210250584
1298,99,21341055,12.460359,41.895645,9,2,2722.06142333637
1299,99,18683685,12.561250999999999,41.882678999999996,11,2,5780.459562337741
1300,99,27239563,12.489652,41.822906,54,3,7474.690220255448
1301,99,21339239,12.473837,41.899599,391,6,1857.8513280948541
1302,99,21338375,12.485945,41.902971,116,2,1517.0602041814639
1303,99,21340135,12.481388,41.899387,34,2,1368.2343410459198
1304,99,27236031,12.41766,41.880023,12,4,6299.367387741547
1305,99,27262465,12.420954,41.901309000000005,14,4,6051.046525292195
1306,99,27237082,12.421135000000001,41.901581,408,145,6042.594643075913
1307,99,27237085,12.421592,41.901633000000004,346,18,6006.737571193625
1308,99,27235591,12.421146,41.901517,85,14,6040.218131980617
1309,99,27237088,12.421071000000001,41.901596000000005,63,3,6048.136356542635
1310,99,27238664,12.419238,41.904214,373,12,6262.832965917616
1311,99,27236656,12.47856,41.871345,338,6,2383.254234114175
1312,99,27238665,12.41742,41.902665,475,3,6369.449554279048
1313,99,19372411,12.468309,41.908439,0,2,2844.238517852692
