,level_0,index,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,distanze
6821,196153,8249157,UMTS,222,10,32029,17594894,,12.575452,41.848159,1,3,1,1446386494,1446386608,,8330.455412334044
6822,196298,8253058,LTE,222,88,30472,80928006,,12.548016,41.921935,314,2,1,1446485628,1446488262,,5813.186095046872
6823,196299,8253059,LTE,222,88,30472,80928012,,12.548126,41.921834999999994,300,2,1,1446485628,1446488262,,5813.720231415744
6824,196379,8258277,UMTS,222,10,32017,17675315,,12.495626,41.833490999999995,5,3,1,1446536616,1446536686,,6301.645367004677
6825,196694,8265045,UMTS,222,10,35005,12090747,,12.494807000000002,41.829114000000004,41,2,1,1446629923,1446629983,,6784.972699680313
6826,196700,8265210,UMTS,222,1,3103,76849666,,12.50575,41.897678000000006,6,2,1,1446634772,1446663648,,1391.049414820134
6827,196727,8267035,UMTS,222,88,30092,25730804,,12.418069000000001,41.871614,17,3,1,1446668408,1446668598,,6499.6649803511245
6828,196774,8270281,UMTS,222,1,61510,98961079,,12.577834,41.87706,2,2,1,1446741011,1446741071,,7244.7947192696865
6829,196776,8270359,UMTS,222,10,32017,17678604,,12.475182,41.847451,2016,13,1,1446742180,1446742813,,4954.1463764612745
6830,196788,8270472,UMTS,222,10,32018,17684255,,12.454711,41.855142,312,5,1,1446744351,1446744500,,4989.26091179203
6831,196789,8270484,UMTS,222,10,33008,17226035,,12.455554,41.858925,374,10,1,1446744530,1446744761,,4622.416496214304
6832,196927,8273962,UMTS,222,1,61510,98985083,,12.568448,41.881545,164,4,1,1446827986,1446828172,,6389.8792283584535
6833,196931,8273998,UMTS,222,1,61510,98985084,,12.56658,41.881487,145,3,1,1446828602,1446828741,,6237.630545207474
6834,196946,8274720,UMTS,222,10,32031,17731083,,12.529664,41.880688,20,4,1,1446842995,1446843235,,3272.80645106653
6835,197023,8277213,UMTS,222,1,61501,99484209,,12.508874,41.882011999999996,79,4,1,1446911912,1446924155,,1645.2650675208256
6836,197024,8277224,UMTS,222,1,61501,99485638,,12.508784,41.882125,65,8,1,1446912022,1446927988,,1632.1276213906376
6837,197040,8277757,UMTS,222,1,61501,99509150,,12.508639,41.882079,352,7,1,1446919846,1446921757,,1624.8934013359485
6838,197042,8277766,UMTS,222,1,61501,99509147,,12.508567,41.882181,180,5,1,1446920084,1446922715,,1613.6580852272734
6839,197046,8277819,UMTS,222,1,61501,99487486,,12.509139999999999,41.884541999999996,57,3,1,1446921246,1446921365,,1528.8747599239298
6840,197083,8280850,UMTS,222,99,50063,27239563,,12.489652,41.822906,54,3,1,1447003669,1447003797,,7474.690220255448
6841,197263,8283162,UMTS,222,10,32017,17760269,,12.452063,41.850747,290,6,1,1447087214,1447087774,,5509.2561927362685
6842,197526,8293990,UMTS,222,10,32018,17185803,,12.441808,41.878019,1190,11,1,1447264413,1447264855,,4405.389950561544
6843,197880,8305022,UMTS,222,10,32014,17695500,,12.518458,41.923315,1,2,1,1447517049,1447517057,,4272.010991851651
6844,197881,8305029,UMTS,222,10,32014,17695499,,12.519598,41.925059999999995,261,5,1,1447517107,1447517199,,4487.037051138232
6845,198644,8318300,UMTS,222,1,61501,99485113,,12.498906,41.899857,81,2,1,1447880364,1447880428,,1206.0955341862775
6846,198645,8318305,UMTS,222,1,61501,99508478,,12.500929,41.897383000000005,134,2,1,1447880485,1447880569,,1072.5900920824279
6847,198646,8318317,UMTS,222,1,61501,99485625,,12.52492,41.887908,137,2,1,1447880835,1447880898,,2716.3838632692623
6848,198806,8321284,UMTS,222,99,50063,21339239,,12.473837,41.899599,391,6,1,1447959293,1447959836,,1857.8513280948541
6849,199086,8329066,UMTS,222,99,50001,21984682,,12.383855,41.94427,34,2,1,1448128792,1448128855,,10820.583032073364
6850,199141,8336448,UMTS,222,99,50063,21338375,,12.485945,41.902971,116,2,1,1448383756,1448383825,,1517.0602041814639
6851,200359,8359910,UMTS,222,1,61509,98911952,,12.481017,41.892885,250,2,1,1448744672,1448744790,,986.0981038591542
6852,200467,8362525,UMTS,222,1,61501,99501441,,12.488872,41.90413,2,2,1,1448822635,1448822830,,1576.5725754831128
6853,200468,8362529,UMTS,222,1,61501,99501444,,12.488872,41.90413,2,2,1,1448822830,1448822950,,1576.5725754831128
6854,200516,8368658,GSM,222,88,30127,55652,,12.587694,41.94235,1252,2,1,1449042630,1449049163,-75.0,9806.850196312831
6855,200517,8368659,GSM,222,88,30127,19112,,12.587694,41.94235,1252,2,1,1449042630,1449049163,-74.0,9806.850196312831
6856,200518,8368668,GSM,222,10,31043,47742,,12.59336,41.933111,526,3,1,1449042884,1449049808,-71.0,9643.723117972824
6857,200519,8368670,GSM,222,10,31043,28313,,12.594999000000001,41.933172,390,2,1,1449042884,1449049808,-68.0,9765.450891427081
6858,200520,8368675,GSM,222,1,60113,40097,,12.594999000000001,41.933172,390,2,1,1449042884,1449049808,-63.0,9765.450891427081
6859,200521,8368688,GSM,222,10,31043,46381,,12.590182,41.933027,9,2,1,1449043271,1449049808,-66.0,9410.743405484058
6860,200522,8368689,GSM,222,1,60113,7252,,12.590182,41.933027,9,2,1,1449043271,1449049808,-59.0,9410.743405484058
6861,200523,8368690,GSM,222,88,30127,29750,,12.590179,41.932431,133,3,1,1449043271,1449049808,-63.0,9377.251774247046
6862,200524,8368692,GSM,222,10,31043,46388,,12.590182,41.933027,9,2,1,1449043271,1449049808,-64.0,9410.743405484058
6863,200525,8368693,GSM,222,10,31043,46382,,12.590182,41.933027,9,2,1,1449043271,1449049808,-60.0,9410.743405484058
6864,200526,8368696,GSM,222,10,31043,46389,,12.590182,41.933027,9,2,1,1449043271,1449049808,-70.0,9410.743405484058
6865,200527,8368698,GSM,222,10,31043,46383,,12.590182,41.933027,9,2,1,1449043271,1449049808,-58.0,9410.743405484058
6866,200558,8378418,UMTS,222,88,30522,81079308,,12.467448,41.829088,478,2,1,1449255636,1449255696,,7092.357417677978
6867,201158,8407071,UMTS,222,10,32012,17566239,,12.524358,41.986228000000004,454,8,1,1450109919,1450109963,,10994.66482652143
6868,201159,8407072,UMTS,222,10,32012,17669664,,12.520825,41.985667,311,3,1,1450109957,1450109980,,10866.757249452116
6869,201160,8407073,UMTS,222,10,32012,17566241,,12.515052,41.988254,89,2,1,1450109987,1450109993,,11055.811839168635
6870,201162,8407077,UMTS,222,10,32084,17739808,,12.493944,41.986475,335,3,1,1450110056,1450110076,,10697.300435256944
6871,201163,8407080,UMTS,222,10,32012,17669665,,12.481904,41.986287,438,5,1,1450110084,1450110104,,10710.546088863433
6872,201164,8407094,UMTS,222,10,35015,12492742,,12.381477,41.924863,319,3,1,1450110484,1450110504,-95.0,9972.082588746804
6873,201165,8407098,UMTS,222,10,35015,12488402,,12.384882000000001,41.912584,508,6,1,1450110540,1450110551,-96.0,9256.922814039555
6874,201166,8407099,UMTS,222,10,35015,12510881,,12.383367999999999,41.902278,610,7,1,1450110559,1450110583,-96.0,9141.732679751072
6875,201167,8407101,UMTS,222,10,35015,12509001,,12.380924,41.88704,106,2,1,1450110625,1450110631,-100.0,9252.78050986105
6876,201168,8407103,UMTS,222,10,35015,12485821,,12.38032,41.880447,261,3,1,1450110648,1450110663,-97.0,9359.394180141353
6877,201169,8407105,UMTS,222,10,35015,12485823,,12.375997,41.871189,693,9,1,1450110663,1450110703,-95.0,9883.878840634585
6878,201170,8407107,UMTS,222,10,35015,12479091,,12.375430999999999,41.859999,494,6,1,1450110726,1450110747,-98.0,10266.605005118397
6879,201171,8407109,UMTS,222,10,35015,12479092,,12.379026,41.85148,318,4,1,1450110754,1450110768,-100.0,10341.644448513018
6880,201172,8407111,UMTS,222,10,35015,12511553,,12.381755,41.845209999999994,409,5,1,1450110776,1450110801,-97.0,10450.73638142227
6881,201173,8407112,UMTS,222,10,35015,12511551,,12.385257000000001,41.835703,479,5,1,1450110815,1450110836,-102.0,10753.504803822332
6882,201174,8407114,UMTS,222,10,35015,12510801,,12.38705,41.829615000000004,193,3,1,1450110836,1450110841,-106.0,11029.937890569845
6883,201180,8407148,UMTS,222,10,35005,12119940,,12.42687,41.805645,229,4,1,1450111128,1450111146,-101.0,10848.927768533618
6884,201181,8407161,UMTS,222,10,35005,12083380,,12.443653,41.802114,97,2,1,1450111190,1450111198,-93.0,10583.305340732604
6885,201182,8407166,UMTS,222,10,35005,12083376,,12.451394,41.800717999999996,75,8,1,1450111309,1450111331,-99.0,10501.380003587296
6886,201183,8407173,UMTS,222,10,35005,12097707,,12.452645,41.795749,108,3,1,1450111414,1450111429,-93.0,10993.450193634633
6887,201260,8413324,GSM,222,10,31043,30072,,12.597462,41.853839,658,3,1,1450333663,1450334166,-73.0,9615.493397102466
6888,201261,8413326,GSM,222,10,31043,30071,,12.597575,41.854216,615,2,1,1450333663,1450334166,-70.0,9606.50185125232
6889,201262,8413328,GSM,222,10,31043,28753,,12.598205,41.856351000000004,372,2,1,1450333663,1450333915,-73.0,9558.296834268116
6890,201263,8413329,GSM,222,10,31043,30073,,12.598205,41.856351000000004,372,2,1,1450333663,1450333915,-81.0,9558.296834268116
6891,201264,8413335,GSM,222,10,31043,24029,,12.596607,41.85095,243,2,1,1450333915,1450334166,-78.0,9691.236671408982
6892,201265,8413336,GSM,222,10,31043,55443,,12.593207000000001,41.843340000000005,651,3,1,1450334166,1450334668,-75.0,9859.014289223898
6893,201266,8413337,GSM,222,10,31043,24023,,12.594255,41.845375,408,2,1,1450334166,1450334542,-79.0,9816.438381253132
6894,201267,8413345,GSM,222,10,31042,30223,,12.588791,41.83665,664,3,1,1450334542,1450334922,-64.0,9974.103319168808
6895,201268,8413346,GSM,222,10,31042,28272,,12.591822,41.840603,159,2,1,1450334542,1450334668,-76.0,9926.999847414516
6896,201269,8413347,GSM,222,10,31042,46751,,12.58883,41.837284000000004,601,2,1,1450334542,1450334922,-73.0,9934.87227422806
6897,201270,8413349,GSM,222,10,31026,51251,,12.588791,41.83665,664,3,1,1450334542,1450334922,-73.0,9974.103319168808
6898,201271,8413362,GSM,222,88,30121,52701,,12.58692,41.834008000000004,213,2,1,1450334795,1450334922,-79.0,10029.767711344892
6899,201272,8413363,GSM,222,10,31042,30222,,12.58692,41.834008000000004,213,2,1,1450334795,1450334922,-66.0,10029.767711344892
6900,201273,8413364,GSM,222,10,31026,24183,,12.584041000000001,41.829174,1176,3,1,1450334795,1450335175,-79.0,10192.651018991943
6901,201344,8419405,UMTS,222,88,30521,81086728,,12.465672999999999,41.792932,466,2,1,1450465910,1450465991,,11025.187035426457
6902,201345,8419416,UMTS,222,99,50001,21996742,,12.383711,41.943591999999995,46,2,1,1450466361,1450811216,,10788.96231449501
6903,201346,8419534,UMTS,222,88,31129,26019878,,12.495742,41.879253999999996,96,5,1,1450467274,1450467381,,1245.3915355605166
6904,202086,8428536,UMTS,222,99,50063,21340135,,12.481388,41.899387,34,2,1,1450714862,1450714917,,1368.2343410459198
6905,202193,8443334,UMTS,222,99,50063,27236031,,12.41766,41.880023,12,4,1,1451147828,1451155353,,6299.367387741547
6906,202215,8445728,UMTS,222,10,32027,17767969,,12.497776,41.898346000000004,54,2,1,1451244566,1451244606,,1014.0310807132231
6907,202216,8445746,UMTS,222,10,32026,17687839,,12.480367999999999,41.892013,18,2,1,1451245014,1452455251,,1013.6481775523011
6908,202217,8445754,UMTS,222,10,32026,17686325,,12.474419000000001,41.896583,118,2,1,1451245204,1452455438,,1648.2024702407875
6909,202223,8445784,UMTS,222,10,32087,17709323,,12.408114999999999,41.892294,717,8,1,1451246123,1452456391,,6993.1978994737065
6910,202257,8448957,UMTS,222,99,50063,27262465,,12.420954,41.901309000000005,14,4,1,1451337901,1451338214,,6051.046525292195
6911,202552,8467926,UMTS,222,10,35005,12119938,,12.429960000000001,41.810855,1,4,1,1452026483,1452026677,,10219.678858445219
6912,202938,8470570,UMTS,222,99,50063,27237082,,12.421135000000001,41.901581,408,145,1,1452112273,1453228757,,6042.594643075913
6913,203656,8488531,UMTS,222,99,50063,27237085,,12.421592,41.901633000000004,346,18,1,1452329937,1453562834,,6006.737571193625
6914,203669,8490028,UMTS,222,99,50063,27235591,,12.421146,41.901517,85,14,1,1452344025,1452975315,,6040.218131980617
6915,203670,8490030,UMTS,222,99,50063,27237088,,12.421071000000001,41.901596000000005,63,3,1,1452344090,1453405642,,6048.136356542635
6916,203697,8490755,UMTS,222,99,50063,27238664,,12.419238,41.904214,373,12,1,1452359545,1452861010,,6262.832965917616
6917,204030,8501386,UMTS,222,88,30329,80989702,,12.46482,41.876296,2,2,1,1452781645,1452781705,,2754.9843217799175
6918,204031,8501397,UMTS,222,99,50063,27236656,,12.47856,41.871345,338,6,1,1452782045,1452782483,,2383.254234114175
6919,204133,8504344,UMTS,222,99,50063,27238665,,12.41742,41.902665,475,3,1,1452887229,1452887886,,6369.449554279048
6920,204229,8508445,UMTS,222,99,50063,19372411,,12.468309,41.908439,0,2,1,1453046478,1453046588,,2844.238517852692
6921,204243,8510427,UMTS,222,1,50063,21305442,,12.518152,41.918592,66,4,1,1453132976,1453226267,,3814.9701379957287
6922,204272,8513461,UMTS,222,1,50031,13780995,,12.518413,41.918574,125,17,1,1453223980,1453228677,,3825.5257083561664
6923,204353,8520920,UMTS,222,99,50063,27262466,,12.423102,41.902271999999996,196,8,1,1453397660,1453399130,,5900.066961018783
6924,204566,8524167,UMTS,222,10,35004,10362259,,12.523437,41.904258,3747,3,1,1453535321,1453538081,-99.0,3018.3726939255153
